branch_id,week_start_date,Act_5_0__40944,Act_5_0__45308,Act_5_0__82324,Act_5_0__89097,Act_5_0__94157,Act_5_0__96723,num_holidays,is_region_1,is_region_2
80102583_75196,2015-08-24,207.937,311.123,486.456,230.105,454.093,548.174,0,1,0
80102583_75196,2015-08-31,296.484,280.771,609.051,236.013,431.842,689.457,0,1,0
80102583_75196,2015-09-07,284.836,266.382,554.08,300.097,447.183,560.105,1,1,0
80102583_75196,2015-09-14,215.062,224.469,597.035,285.505,507.381,577.5,0,1,0
80102583_75196,2015-09-21,158.751,187.66,602.549,254.719,444.168,420.577,0,1,0
80102583_75196,2015-09-28,147.404,155.648,486.154,246.342,451.548,496.279,0,1,0
80102583_75196,2015-10-05,190.888,222.454,582.763,306.316,513.724,532.26,0,1,0
80102583_75196,2015-10-12,180.274,235.661,444.387,241.809,550.037,425.791,1,1,0
80102583_75196,2015-10-19,166.202,261.434,514.652,247.675,512.25,384.206,0,1,0
80102583_75196,2015-10-26,192.145,314.415,474.769,234.158,600.541,420.707,0,1,0
80102583_75196,2015-11-02,319.983,350.062,581.472,265.432,700.604,498.945,0,1,0
80102583_75196,2015-11-09,295.894,353.56,724.376,346.206,752.492,483.709,1,1,0
80102583_75196,2015-11-16,339.387,331.262,670.805,323.627,741.707,464.371,0,1,0
80102583_75196,2015-11-23,240.695,247.817,585.206,239.746,559.596,392.824,1,1,0
80102583_75196,2015-11-30,449.202,368.952,814.256,427.815,687.286,621.708,0,1,0
80102583_75196,2015-12-07,486.753,381.878,864.035,535.498,828.699,539.783,0,1,0
80102583_75196,2015-12-14,382.309,317.808,744.178,445.911,1045.777,534.521,0,1,0
80102583_75196,2015-12-21,190.75,199.488,590.862,322.863,640.428,361.635,1,1,0
80102583_75196,2015-12-28,225.143,224.678,578.876,325.639,536.795,402.503,1,1,0
80102583_75196,2016-01-04,375.394,357.429,726.123,444.191,822.756,514.626,0,1,0
80102583_75196,2016-01-11,372.187,520.036,631.833,378.839,760.052,522.38,0,1,0
80102583_75196,2016-01-18,149.727,310.215,389.777,199.734,546.634,261.779,1,1,0
80102583_75196,2016-01-25,170.819,429.698,425.662,218.53,314.116,368.476,0,1,0
80102583_75196,2016-02-01,200.548,434.197,525.12,281.587,394.334,557.746,0,1,0
80102583_75196,2016-02-08,258.925,480.231,563.745,269.87,502.975,593.388,0,1,0
80102583_75196,2016-02-15,247.368,424.88,593.101,213.807,669.897,496.019,0,1,0
80102583_75196,2016-02-22,252.097,378.322,652.471,174.676,634.668,468.649,0,1,0
80102583_75196,2016-02-29,380.217,345.485,768.178,267.031,629.001,593.371,0,1,0
80102583_75196,2016-03-07,315.082,390.757,858.013,362.887,805.703,584.759,0,1,0
80102583_75196,2016-03-14,264.432,368.928,743.525,368.813,861.93,520.533,0,1,0
80102583_75196,2016-03-21,202.935,282.389,708.32,414.662,640.975,396.579,0,1,0
80102583_75196,2016-03-28,232.252,371.026,654.077,477.894,561.104,468.675,0,1,0
80102583_75196,2016-04-04,284.619,375.982,680.159,588.215,567.763,543.705,0,1,0
80102583_75196,2016-04-11,257.286,368.478,709.478,455.182,651.614,520.901,0,1,0
80102583_75196,2016-04-18,184.374,298.423,641.027,333.115,418.286,442.693,0,1,0
80102583_75196,2016-04-25,168.096,345.269,554.31,250.644,321.762,527.023,0,1,0
80102583_75196,2016-05-02,189.621,340.356,627.763,256.249,359.884,554.863,0,1,0
80102583_75196,2016-05-09,211.37,377.69,600.436,268.85,393.353,528.519,0,1,0
80102583_75196,2016-05-16,194.923,304.537,501.469,204.53,438.896,359.904,0,1,0
80102583_75196,2016-05-23,162.599,294.997,502.611,204.656,406.541,349.865,0,1,0
80102583_75196,2016-05-30,182.161,399.586,498.557,199.073,526.111,400.719,1,1,0
80102583_75196,2016-06-06,324.74,428.51,580.625,365.4,632.747,467.514,0,1,0
80102583_75196,2016-06-13,304.086,476.758,706.526,389.907,906.319,541.755,0,1,0
80102583_75196,2016-06-20,249.788,446.928,704.244,437.624,821.091,510.758,0,1,0
82950687_97076,2014-11-10,300.768,161.698,191.157,137.368,117.127,124.474,1,1,0
82950687_97076,2014-11-17,179.864,118.831,163.101,139.962,144.141,99.221,0,1,0
82950687_97076,2014-11-24,110.267,106.17,126.465,94.073,155.07,96.486,1,1,0
82950687_97076,2014-12-01,207.201,115.436,191.752,196.721,181.926,145.267,0,1,0
82950687_97076,2014-12-08,264.981,142.733,233.359,197.43,237.71,173.2,0,1,0
82950687_97076,2014-12-15,168.768,145.419,206.237,159.638,255.297,177.514,0,1,0
82950687_97076,2014-12-22,119.007,150.896,227.493,139.262,197.982,136.169,1,1,0
82950687_97076,2014-12-29,105.649,145.47,171.573,111.075,156.571,169.653,1,1,0
82950687_97076,2015-01-05,172.329,181.002,204.866,201.88,255.781,200.647,0,1,0
82950687_97076,2015-01-12,169.02,201.023,171.87,219.972,239.673,190.208,0,1,0
82950687_97076,2015-01-19,88.044,142.274,119.594,143.338,136.618,124.149,1,1,0
82950687_97076,2015-01-26,91.079,196.533,139.113,224.085,151.252,171.519,0,1,0
82950687_97076,2015-02-02,139.513,218.48,149.415,217.155,167.153,166.528,0,1,0
82950687_97076,2015-02-09,217.851,210.795,170.548,183.126,209.052,166.467,0,1,0
82950687_97076,2015-02-16,129.188,191.278,142.554,123.99,201.478,146.536,0,1,0
82950687_97076,2015-02-23,138.964,194.554,148.209,119.718,186.024,164.572,0,1,0
82950687_97076,2015-03-02,153.105,186.918,200.007,158.137,237.65,156.623,0,1,0
82950687_97076,2015-03-09,167.429,208.175,205.432,172.395,265.493,160.52,0,1,0
82950687_97076,2015-03-16,118.677,133.694,167.639,157.174,219.194,135.948,0,1,0
82950687_97076,2015-03-23,101.358,113.535,184.423,172.429,174.786,118.749,0,1,0
82950687_97076,2015-03-30,103.474,102.895,180.732,211.193,167.608,131.339,0,1,0
82950687_97076,2015-04-06,116.665,103.847,205.464,195.767,177.275,130.073,0,1,0
82950687_97076,2015-04-13,114.549,79.945,183.008,178.88,197.529,138.308,0,1,0
82950687_97076,2015-04-20,68.43,41.431,163.149,131.815,147.867,124.343,0,1,0
82950687_97076,2015-04-27,80.583,23.805,167.352,162.822,146.212,140.113,0,1,0
82950687_97076,2015-05-04,109.479,41.197,199.731,142.873,162.782,111.828,0,1,0
82950687_97076,2015-05-11,139.702,75.059,216.57,130.197,210.988,110.345,0,1,0
82950687_97076,2015-05-18,103.502,68.328,203.833,106.331,145.288,78.519,0,1,0
82950687_97076,2015-05-25,102.528,78.448,159.809,77.397,98.678,71.552,1,1,0
82950687_97076,2015-06-01,140.955,105.558,276.774,102.888,155.137,93.868,0,1,0
82950687_97076,2015-06-08,202.109,130.79,284.155,115.331,209.576,117.474,0,1,0
82950687_97076,2015-06-15,176.942,129.837,257.034,107.163,189.375,130.478,0,1,0
82950687_97076,2015-06-22,155.431,127.334,269.05,103.972,175.841,164.259,0,1,0
82950687_97076,2015-06-29,184.204,149.675,313.724,129.117,133.595,243.763,1,1,0
82950687_97076,2015-07-06,260.764,150.098,288.52,194.48,223.353,180.083,0,1,0
82950687_97076,2015-07-13,174.445,159.291,246.667,193.315,217.972,172.98,0,1,0
82950687_97076,2015-07-20,112.022,101.984,204.017,141.493,202.203,119.397,0,1,0
82950687_97076,2015-07-27,88.463,112.062,155.912,214.108,188.54,158.001,0,1,0
82950687_97076,2015-08-03,131.226,125.826,161.679,216.564,243.357,145.786,0,1,0
82950687_97076,2015-08-10,166.065,152.198,182.454,191.175,226.822,148.415,0,1,0
82950687_97076,2015-08-17,111.681,116.188,156.998,133.457,199.501,142.524,0,1,0
82950687_97076,2015-08-24,111.609,127.034,145.397,130.036,158.479,172.813,0,1,0
82950687_97076,2015-08-31,117.178,119.314,151.168,142.542,156.844,181.792,0,1,0
82950687_97076,2015-09-07,161.076,135.173,157.671,133.829,183.459,127.728,1,1,0
82950687_97076,2015-09-14,178.453,117.686,158.768,120.951,249.506,179.173,0,1,0
82950687_97076,2015-09-21,142.565,93.316,129.112,96.431,218.994,159.623,0,1,0
82950687_97076,2015-09-28,206.429,96.1,179.275,118.272,218.595,207.191,0,1,0
82950687_97076,2015-10-05,235.985,136.75,215.163,121.692,273.907,177.736,0,1,0
82950687_97076,2015-10-12,200.856,148.298,208.583,92.207,232.153,155.503,1,1,0
82950687_97076,2015-10-19,148.492,180.656,200.144,81.665,202.873,110.609,0,1,0
82950687_97076,2015-10-26,155.579,213.48,221.963,105.237,192.373,122.618,0,1,0
82950687_97076,2015-11-02,221.575,231.785,261.325,141.162,238.067,122.24,0,1,0
82950687_97076,2015-11-09,250.206,182.856,231.832,138.665,237.484,142.551,1,1,0
82950687_97076,2015-11-16,183.441,135.854,214.885,162.267,203.383,109.394,0,1,0
82950687_97076,2015-11-23,114.662,87.198,192.269,106.523,152.248,101.455,1,1,0
82950687_97076,2015-11-30,241.56,110.951,243.769,253.52,152.831,192.433,0,1,0
82950687_97076,2015-12-07,280.837,125.184,252.899,226.495,227.677,190.608,0,1,0
82950687_97076,2015-12-14,239.528,124.438,205.809,218.617,230.371,172.251,0,1,0
82950687_97076,2015-12-21,127.832,90.547,148.91,138.219,147.356,151.538,1,1,0
82950687_97076,2015-12-28,151.001,108.291,174.756,129.76,149.67,154.868,1,1,0
82950687_97076,2016-01-04,214.826,160.979,176.0,274.812,206.245,196.601,0,1,0
82950687_97076,2016-01-11,238.906,196.71,174.464,269.476,210.751,149.675,0,1,0
82950687_97076,2016-01-18,76.848,151.691,94.993,199.357,113.015,136.606,1,1,0
82950687_97076,2016-01-25,103.48,193.713,98.619,182.936,115.554,166.767,0,1,0
82950687_97076,2016-02-01,127.114,217.237,117.166,214.947,150.126,156.659,0,1,0
82950687_97076,2016-02-08,178.826,225.629,139.951,194.645,215.861,141.195,0,1,0
82950687_97076,2016-02-15,143.719,194.483,144.336,152.038,205.225,144.26,0,1,0
82950687_97076,2016-02-22,139.193,227.016,162.507,114.888,204.69,167.475,0,1,0
82950687_97076,2016-02-29,154.626,212.236,204.097,167.714,228.832,187.302,0,1,0
82950687_97076,2016-03-07,196.406,250.025,232.53,162.029,259.308,196.782,0,1,0
82950687_97076,2016-03-14,155.566,226.177,187.796,162.745,254.958,179.274,0,1,0
82950687_97076,2016-03-21,108.528,140.565,135.617,159.921,180.429,168.131,0,1,0
82950687_97076,2016-03-28,124.257,136.166,166.79,214.814,157.884,250.227,0,1,0
82950687_97076,2016-04-04,135.518,144.993,209.142,247.567,212.308,214.838,0,1,0
82950687_97076,2016-04-11,120.618,130.454,220.974,186.183,232.268,198.633,0,1,0
82950687_97076,2016-04-18,57.661,91.237,166.265,135.171,166.6,157.746,0,1,0
82950687_97076,2016-04-25,41.466,96.753,231.181,126.896,138.357,173.014,0,1,0
82950687_97076,2016-05-02,57.2,104.013,253.611,141.925,177.905,151.549,0,1,0
82950687_97076,2016-05-09,107.192,138.475,254.714,125.529,207.594,128.588,0,1,0
82950687_97076,2016-05-16,94.416,110.827,203.631,111.028,173.837,87.462,0,1,0
82950687_97076,2016-05-23,107.201,122.946,164.72,108.731,149.512,76.418,0,1,0
82950687_97076,2016-05-30,134.395,130.06,148.733,87.63,100.587,64.904,1,1,0
82950687_97076,2016-06-06,204.868,189.495,191.602,135.053,244.826,119.653,0,1,0
82950687_97076,2016-06-13,218.886,185.38,207.194,143.911,270.459,142.236,0,1,0
82950687_97076,2016-06-20,176.873,162.785,210.39,115.532,188.811,184.815,0,1,0
93837855_34404,2014-11-10,190.574,147.887,388.332,123.803,265.782,289.184,1,1,0
93837855_34404,2014-11-17,198.994,156.883,430.596,125.478,202.155,336.017,0,1,0
93837855_34404,2014-11-24,169.632,158.084,335.289,95.356,128.33,243.441,1,1,0
93837855_34404,2014-12-01,200.893,174.198,447.077,174.234,144.544,436.926,0,1,0
93837855_34404,2014-12-08,232.415,207.752,523.626,162.602,207.066,387.448,0,1,0
93837855_34404,2014-12-15,192.855,224.946,441.863,161.213,215.475,422.822,0,1,0
93837855_34404,2014-12-22,130.988,234.096,349.928,128.339,209.522,335.273,1,1,0
93837855_34404,2014-12-29,146.911,218.674,391.572,146.388,169.179,284.293,1,1,0
93837855_34404,2015-01-05,163.638,284.645,466.738,188.084,209.495,434.487,0,1,0
93837855_34404,2015-01-12,153.704,273.326,377.077,146.262,210.124,492.089,0,1,0
93837855_34404,2015-01-19,73.891,179.729,277.581,92.68,151.01,304.022,1,1,0
93837855_34404,2015-01-26,110.923,284.404,297.387,117.544,170.471,369.624,0,1,0
93837855_34404,2015-02-02,156.667,288.046,291.176,135.331,152.733,417.858,0,1,0
93837855_34404,2015-02-09,174.305,345.603,357.008,129.804,217.876,484.993,0,1,0
93837855_34404,2015-02-16,167.298,254.143,319.816,88.886,208.457,393.178,0,1,0
93837855_34404,2015-02-23,179.983,217.113,290.774,73.757,199.884,435.522,0,1,0
93837855_34404,2015-03-02,230.105,218.084,312.003,83.752,206.749,476.373,0,1,0
93837855_34404,2015-03-09,231.524,217.815,364.3,99.481,268.401,515.904,0,1,0
93837855_34404,2015-03-16,199.461,171.174,342.283,107.998,239.372,450.901,0,1,0
93837855_34404,2015-03-23,151.005,166.855,318.806,106.394,191.466,419.486,0,1,0
93837855_34404,2015-03-30,171.617,197.153,279.665,136.75,201.488,437.904,0,1,0
93837855_34404,2015-04-06,155.582,159.987,318.241,153.372,235.584,389.428,0,1,0
93837855_34404,2015-04-13,147.914,140.477,313.201,129.429,280.936,344.324,0,1,0
93837855_34404,2015-04-20,95.716,102.738,255.975,119.481,265.723,211.647,0,1,0
93837855_34404,2015-04-27,66.245,99.112,218.371,113.169,275.718,192.055,0,1,0
93837855_34404,2015-05-04,84.252,123.016,272.389,138.931,245.443,191.219,0,1,0
93837855_34404,2015-05-11,89.135,174.755,305.955,109.066,297.807,230.305,0,1,0
93837855_34404,2015-05-18,84.526,153.852,323.842,88.156,220.481,237.296,0,1,0
93837855_34404,2015-05-25,46.987,179.435,325.659,66.041,134.742,227.212,1,1,0
93837855_34404,2015-06-01,111.576,206.473,352.518,90.645,217.298,324.368,0,1,0
93837855_34404,2015-06-08,148.078,285.014,389.137,122.285,307.396,365.102,0,1,0
93837855_34404,2015-06-15,173.354,272.146,329.849,149.315,369.856,351.781,0,1,0
93837855_34404,2015-06-22,166.851,238.811,286.607,142.436,344.399,398.5,0,1,0
93837855_34404,2015-06-29,193.065,318.897,329.613,167.673,302.239,491.746,1,1,0
93837855_34404,2015-07-06,200.877,280.706,340.529,227.084,325.563,440.901,0,1,0
93837855_34404,2015-07-13,200.334,201.773,306.282,140.787,367.474,490.627,0,1,0
93837855_34404,2015-07-20,173.235,161.8,289.704,127.658,295.623,327.529,0,1,0
93837855_34404,2015-07-27,138.68,137.49,299.601,101.517,277.377,403.691,0,1,0
93837855_34404,2015-08-03,159.522,194.342,333.963,134.323,248.858,459.069,0,1,0
93837855_34404,2015-08-10,183.36,257.413,401.144,124.417,316.646,452.005,0,1,0
93837855_34404,2015-08-17,151.394,181.629,386.957,100.867,278.87,408.988,0,1,0
93837855_34404,2015-08-24,105.648,219.548,343.901,89.089,296.333,400.344,0,1,0
93837855_34404,2015-08-31,101.766,197.049,374.717,94.573,287.764,433.79,0,1,0
93837855_34404,2015-09-07,107.034,185.71,277.514,118.204,231.271,399.441,1,1,0
93837855_34404,2015-09-14,125.608,161.226,295.242,94.46,285.379,547.911,0,1,0
93837855_34404,2015-09-21,101.309,131.623,264.32,78.206,254.97,528.928,0,1,0
93837855_34404,2015-09-28,122.811,93.773,226.461,75.133,222.131,603.91,0,1,0
93837855_34404,2015-10-05,135.615,160.381,316.384,102.379,246.665,555.672,0,1,0
93837855_34404,2015-10-12,133.623,145.706,322.857,69.064,231.092,430.87,1,1,0
93837855_34404,2015-10-19,145.868,177.9,373.906,92.674,213.872,327.512,0,1,0
93837855_34404,2015-10-26,172.064,215.27,428.928,84.638,233.951,272.325,0,1,0
93837855_34404,2015-11-02,185.195,225.393,467.558,96.391,238.424,296.796,0,1,0
93837855_34404,2015-11-09,200.747,254.952,421.264,106.692,284.786,381.782,1,1,0
93837855_34404,2015-11-16,217.679,204.296,433.733,132.132,291.173,415.104,0,1,0
93837855_34404,2015-11-23,127.183,145.298,383.642,71.875,201.245,281.929,1,1,0
93837855_34404,2015-11-30,159.528,177.784,574.76,153.367,322.904,572.274,0,1,0
93837855_34404,2015-12-07,189.548,220.465,544.116,170.666,305.212,500.168,0,1,0
93837855_34404,2015-12-14,158.612,181.043,498.836,136.973,322.149,461.954,0,1,0
93837855_34404,2015-12-21,81.043,146.898,365.18,147.154,248.869,395.81,1,1,0
93837855_34404,2015-12-28,83.46,113.061,387.9,108.81,240.761,229.712,1,1,0
93837855_34404,2016-01-04,140.881,185.708,422.526,160.775,258.065,428.448,0,1,0
93837855_34404,2016-01-11,145.294,231.967,388.214,141.722,305.002,450.488,0,1,0
93837855_34404,2016-01-18,78.603,156.945,254.673,87.017,197.046,378.528,1,1,0
93837855_34404,2016-01-25,94.076,253.829,283.208,93.543,166.913,444.313,0,1,0
93837855_34404,2016-02-01,113.01,239.015,317.521,108.112,198.185,523.245,0,1,0
93837855_34404,2016-02-08,143.439,302.283,311.18,108.912,262.279,590.656,0,1,0
93837855_34404,2016-02-15,168.635,223.938,294.968,65.396,315.438,614.695,0,1,0
93837855_34404,2016-02-22,183.44,240.975,311.992,44.886,334.963,596.486,0,1,0
93837855_34404,2016-02-29,198.805,220.334,323.784,61.655,318.769,688.929,0,1,0
93837855_34404,2016-03-07,214.722,259.839,364.388,106.726,385.672,579.66,0,1,0
93837855_34404,2016-03-14,208.952,210.089,279.204,110.116,377.906,521.927,0,1,0
93837855_34404,2016-03-21,163.14,178.727,294.18,127.805,253.047,472.534,0,1,0
93837855_34404,2016-03-28,183.725,182.788,305.065,162.834,191.211,462.731,0,1,0
93837855_34404,2016-04-04,176.323,170.349,311.63,209.739,225.091,463.269,0,1,0
93837855_34404,2016-04-11,144.383,214.554,337.099,127.876,323.825,416.765,0,1,0
93837855_34404,2016-04-18,102.9,167.505,335.161,94.802,239.65,414.614,0,1,0
93837855_34404,2016-04-25,92.629,199.659,316.594,61.05,248.655,474.633,0,1,0
93837855_34404,2016-05-02,88.5,197.668,344.57,57.908,228.989,439.635,0,1,0
93837855_34404,2016-05-09,135.924,227.461,390.214,58.133,231.513,413.488,0,1,0
93837855_34404,2016-05-16,135.099,156.021,348.368,50.053,243.359,357.178,0,1,0
93837855_34404,2016-05-23,128.286,176.788,324.503,50.256,194.565,352.369,0,1,0
93837855_34404,2016-05-30,115.233,175.742,260.017,56.38,171.8,374.943,1,1,0
93837855_34404,2016-06-06,163.55,282.024,303.575,102.09,272.35,448.459,0,1,0
93837855_34404,2016-06-13,190.338,304.802,269.0,109.978,359.868,533.236,0,1,0
93837855_34404,2016-06-20,156.537,264.221,254.953,138.762,263.481,587.621,0,1,0
97193107_86040,2014-11-10,294.445,187.204,393.46,125.171,269.985,186.323,1,1,0
97193107_86040,2014-11-17,269.28,167.649,382.907,113.21,247.976,176.58,0,1,0
97193107_86040,2014-11-24,207.161,140.539,279.464,93.257,237.973,124.963,1,1,0
97193107_86040,2014-12-01,255.84,160.175,428.918,191.903,262.159,228.071,0,1,0
97193107_86040,2014-12-08,336.544,183.531,510.668,201.832,317.628,238.603,0,1,0
97193107_86040,2014-12-15,301.098,157.9,415.542,177.267,325.816,265.522,0,1,0
97193107_86040,2014-12-22,303.109,132.53,374.478,162.956,290.343,227.53,1,1,0
97193107_86040,2014-12-29,284.673,120.34,273.874,231.791,280.55,286.882,1,1,0
97193107_86040,2015-01-05,340.212,226.788,388.489,258.753,307.067,297.014,0,1,0
97193107_86040,2015-01-12,303.781,299.576,466.029,249.703,283.787,231.672,0,1,0
97193107_86040,2015-01-19,153.286,220.147,348.691,116.398,173.576,111.892,1,1,0
97193107_86040,2015-01-26,198.576,296.148,405.675,189.286,167.196,112.88,0,1,0
97193107_86040,2015-02-02,225.256,348.532,396.038,213.452,201.625,131.149,0,1,0
97193107_86040,2015-02-09,294.004,391.116,507.478,194.839,292.902,152.51,0,1,0
97193107_86040,2015-02-16,207.524,318.993,442.084,149.835,261.69,154.516,0,1,0
97193107_86040,2015-02-23,230.757,250.76,431.421,122.799,301.827,178.351,0,1,0
97193107_86040,2015-03-02,232.854,301.702,386.454,164.63,334.401,231.609,0,1,0
97193107_86040,2015-03-09,283.625,284.899,493.627,169.595,337.964,225.138,0,1,0
97193107_86040,2015-03-16,214.654,249.137,404.745,140.698,275.297,211.843,0,1,0
97193107_86040,2015-03-23,186.345,178.886,393.762,147.576,257.386,164.566,0,1,0
97193107_86040,2015-03-30,199.592,173.758,310.815,161.934,260.079,189.942,0,1,0
97193107_86040,2015-04-06,301.577,192.719,395.834,155.82,261.522,202.536,0,1,0
97193107_86040,2015-04-13,317.456,213.554,489.64,105.642,249.506,185.452,0,1,0
97193107_86040,2015-04-20,266.988,200.337,429.787,84.885,191.571,120.296,0,1,0
97193107_86040,2015-04-27,310.013,192.305,444.476,63.933,199.09,125.594,0,1,0
97193107_86040,2015-05-04,310.668,223.526,426.857,87.162,193.773,140.089,0,1,0
97193107_86040,2015-05-11,282.026,239.828,436.086,106.943,240.269,178.594,0,1,0
97193107_86040,2015-05-18,226.213,213.559,332.142,97.814,167.537,142.805,0,1,0
97193107_86040,2015-05-25,141.962,216.406,336.272,108.51,179.747,167.108,1,1,0
97193107_86040,2015-06-01,228.171,228.386,319.075,141.325,188.928,219.953,0,1,0
97193107_86040,2015-06-08,265.92,243.815,387.063,173.44,264.264,188.974,0,1,0
97193107_86040,2015-06-15,283.072,274.343,343.912,139.823,282.104,170.213,0,1,0
97193107_86040,2015-06-22,258.462,264.714,237.062,165.134,288.031,151.067,0,1,0
97193107_86040,2015-06-29,295.765,221.945,279.462,204.114,292.235,174.412,1,1,0
97193107_86040,2015-07-06,343.322,246.704,295.807,217.776,292.703,199.738,0,1,0
97193107_86040,2015-07-13,317.293,290.028,292.032,139.739,292.831,208.044,0,1,0
97193107_86040,2015-07-20,304.933,208.423,274.236,133.407,251.847,184.785,0,1,0
97193107_86040,2015-07-27,266.317,227.476,250.914,141.62,194.391,211.352,0,1,0
97193107_86040,2015-08-03,311.93,247.667,299.731,151.484,204.282,250.576,0,1,0
97193107_86040,2015-08-10,365.085,274.079,425.675,142.112,246.453,243.665,0,1,0
