series,month,value
T13400,2004-01-01,5840.0
T13400,2004-02-01,5770.0
T13400,2004-03-01,5740.0
T13400,2004-04-01,5640.0
T13400,2004-05-01,5770.0
T13400,2004-06-01,5900.0
T13400,2004-07-01,5820.0
T13400,2004-08-01,5900.0
T13400,2004-09-01,5840.0
T13400,2004-10-01,5820.0
T13400,2004-11-01,5860.0
T13400,2004-12-01,5930.0
T13400,2005-01-01,5770.0
T13400,2005-02-01,5690.0
T13400,2005-03-01,5700.0
T13400,2005-04-01,5660.0
T13400,2005-05-01,5740.0
T13400,2005-06-01,5790.0
T13400,2005-07-01,5800.0
T13400,2005-08-01,5870.0
T13400,2005-09-01,5810.0
T13400,2005-10-01,5770.0
T13400,2005-11-01,5790.0
T13400,2005-12-01,5830.0
T13400,2006-01-01,5710.0
T13400,2006-02-01,5570.0
T13400,2006-03-01,5590.0
T13400,2006-04-01,5620.0
T13400,2006-05-01,5680.0
T13400,2006-06-01,5800.0
T13400,2006-07-01,5790.0
T13400,2006-08-01,5840.0
T13400,2006-09-01,5750.0
T13400,2006-10-01,5760.0
T13400,2006-11-01,5860.0
T13400,2006-12-01,5910.0
T13400,2007-01-01,5790.0
T13400,2007-02-01,5660.0
T13400,2007-03-01,5670.0
T13400,2007-04-01,5540.0
T13400,2007-05-01,5690.0
T13400,2007-06-01,5750.0
T13400,2007-07-01,5750.0
T13400,2007-08-01,5780.0
T13400,2007-09-01,5700.0
T13400,2007-10-01,5750.0
T13400,2007-11-01,5800.0
T13400,2007-12-01,5830.0
T13400,2008-01-01,5740.0
T13400,2008-02-01,5580.0
T13400,2008-03-01,5580.0
T13400,2008-04-01,5600.0
T13400,2008-05-01,5670.0
T13400,2008-06-01,5730.0
T13400,2008-07-01,5730.0
T13400,2008-08-01,5770.0
T13400,2008-09-01,5620.0
T13400,2008-10-01,5610.0
T13400,2008-11-01,5600.0
T13400,2008-12-01,5660.0
T13400,2009-01-01,5550.0
T13400,2009-02-01,5460.0
T13400,2009-03-01,5440.0
T13400,2009-04-01,5370.0
T13400,2009-05-01,5500.0
T13400,2009-06-01,5620.0
T13400,2009-07-01,5610.0
T13400,2009-08-01,5610.0
T13400,2009-09-01,5450.0
T13400,2009-10-01,5490.0
T13400,2009-11-01,5470.0
T13400,2009-12-01,5480.0
T13400,2010-01-01,5420.0
T13400,2010-02-01,5270.0
T13400,2010-03-01,5240.0
T13400,2010-04-01,5240.0
T13400,2010-05-01,5330.0
T13400,2010-06-01,5420.0
T13400,2010-07-01,5420.0
T13400,2010-08-01,5450.0
T13400,2010-09-01,5350.0
T13400,2010-10-01,5370.0
T13400,2010-11-01,5370.0
T13400,2010-12-01,5390.0
T13400,2011-01-01,5290.0
T13400,2011-02-01,5210.0
T13400,2011-03-01,5220.0
T13400,2011-04-01,5230.0
T13400,2011-05-01,5260.0
T13400,2011-06-01,5350.0
T13400,2011-07-01,5320.0
T13400,2011-08-01,5370.0
T13400,2011-09-01,5280.0
T13400,2011-10-01,5300.0
T13400,2011-11-01,5320.0
T13400,2011-12-01,5370.0
T13400,2012-01-01,5300.0
T13400,2012-02-01,5200.0
T13400,2012-03-01,5200.0
T13400,2012-04-01,5150.0
T13400,2012-05-01,5270.0
T13400,2012-06-01,5380.0
T13400,2012-07-01,5390.0
T13400,2012-08-01,5450.0
T13400,2012-09-01,5300.0
T13400,2012-10-01,5320.0
T13400,2012-11-01,5390.0
T13400,2012-12-01,5420.0
T13400,2013-01-01,5370.0
T13400,2013-02-01,5280.0
T13400,2013-03-01,5290.0
T13400,2013-04-01,5350.0
T13400,2013-05-01,5490.0
T13400,2013-06-01,5590.0
T13400,2013-07-01,5590.0
T13400,2013-08-01,5620.0
T13400,2013-09-01,5480.0
T13400,2013-10-01,5520.0
T13400,2013-11-01,5580.0
T13400,2013-12-01,5610.0
T13400,2014-01-01,5540.0
T13400,2014-02-01,5460.0
T13400,2014-03-01,5460.0
T13400,2014-04-01,5490.0
T13400,2014-05-01,5610.0
T13400,2014-06-01,5720.0
T13400,2014-07-01,5700.0
T13400,2014-08-01,5710.0
T13400,2014-09-01,5620.0
T13400,2014-10-01,5670.0
T13400,2014-11-01,5690.0
T13400,2014-12-01,5760.0
T13400,2015-01-01,5600.0
T13400,2015-02-01,5500.0
T13400,2015-03-01,5490.0
T13400,2015-04-01,5430.0
T13400,2015-05-01,5530.0
T13400,2015-06-01,5600.0
T13400,2015-07-01,5620.0
T13400,2015-08-01,5650.0
T13400,2015-09-01,5500.0
T13400,2015-10-01,5420.0
T13400,2015-11-01,5430.0
T13400,2015-12-01,5350.0
T13400,2016-01-01,5350.0
T13400,2016-02-01,5390.0
T13400,2016-03-01,5520.0
T13400,2016-04-01,5530.0
T13400,2016-05-01,5740.0
T13400,2016-06-01,5900.0
T13400,2016-07-01,5890.0
T13400,2016-08-01,5890.0
T13400,2016-09-01,5710.0
T13400,2016-10-01,5800.0
T13400,2016-11-01,5820.0
T13400,2016-12-01,5830.0
T1346,2003-07-01,1303.0
T1346,2003-08-01,1285.0
T1346,2003-09-01,1405.0
T1346,2003-10-01,1421.0
T1346,2003-11-01,1423.0
T1346,2003-12-01,1424.0
T1346,2004-01-01,1404.0
T1346,2004-02-01,1428.0
T1346,2004-03-01,1437.0
T1346,2004-04-01,1451.0
T1346,2004-05-01,1446.0
T1346,2004-06-01,1440.0
T1346,2004-07-01,1353.0
T1346,2004-08-01,1320.0
T1346,2004-09-01,1427.0
T1346,2004-10-01,1429.0
T1346,2004-11-01,1437.0
T1346,2004-12-01,1437.0
T1346,2005-01-01,1414.0
T1346,2005-02-01,1443.0
T1346,2005-03-01,1459.0
T1346,2005-04-01,1472.0
T1346,2005-05-01,1454.0
T1346,2005-06-01,1434.0
T1346,2005-07-01,1335.0
T1346,2005-08-01,1308.0
T1346,2005-09-01,1426.0
T1346,2005-10-01,1435.0
T1346,2005-11-01,1445.0
T1346,2005-12-01,1445.0
T1346,2006-01-01,1423.0
T1346,2006-02-01,1467.0
T1346,2006-03-01,1477.0
T1346,2006-04-01,1470.0
T1346,2006-05-01,1475.0
T1346,2006-06-01,1450.0
T1346,2006-07-01,1332.0
T1346,2006-08-01,1316.0
T1346,2006-09-01,1459.0
T1346,2006-10-01,1467.0
T1346,2006-11-01,1476.0
T1346,2006-12-01,1466.0
T1346,2007-01-01,1454.0
T1346,2007-02-01,1491.0
T1346,2007-03-01,1506.0
T1346,2007-04-01,1521.0
T1346,2007-05-01,1514.0
T1346,2007-06-01,1501.0
T1346,2007-07-01,1430.0
T1346,2007-08-01,1421.0
T1346,2007-09-01,1487.0
T1346,2007-10-01,1498.0
T1346,2007-11-01,1512.0
T1346,2007-12-01,1495.0
T1346,2008-01-01,1482.0
T1346,2008-02-01,1515.0
T1346,2008-03-01,1533.0
T1346,2008-04-01,1542.0
T1346,2008-05-01,1545.0
T1346,2008-06-01,1532.0
T1346,2008-07-01,1427.0
T1346,2008-08-01,1436.0
T1346,2008-09-01,1514.0
T1346,2008-10-01,1528.0
T1346,2008-11-01,1529.0
T1346,2008-12-01,1528.0
T1346,2009-01-01,1508.0
T1346,2009-02-01,1548.0
T1346,2009-03-01,1550.0
T1346,2009-04-01,1566.0
T1346,2009-05-01,1573.0
T1346,2009-06-01,1547.0
T1346,2009-07-01,1434.0
T1346,2009-08-01,1427.0
T1346,2009-09-01,1524.0
T1346,2009-10-01,1532.0
T1346,2009-11-01,1529.0
T1346,2009-12-01,1524.0
T1346,2010-01-01,1497.0
T1346,2010-02-01,1529.0
T1346,2010-03-01,1544.0
T1346,2010-04-01,1564.0
T1346,2010-05-01,1590.0
T1346,2010-06-01,1560.0
T1346,2010-07-01,1374.0
T1346,2010-08-01,1363.0
T1346,2010-09-01,1503.0
T1346,2010-10-01,1504.0
T1346,2010-11-01,1506.0
T1346,2010-12-01,1499.0
T1346,2011-01-01,1482.0
T1346,2011-02-01,1505.0
T1346,2011-03-01,1531.0
T1346,2011-04-01,1538.0
T1346,2011-05-01,1532.0
T1346,2011-06-01,1510.0
T1346,2011-07-01,1386.0
T1346,2011-08-01,1368.0
T1346,2011-09-01,1478.0
T1346,2011-10-01,1485.0
T1346,2011-11-01,1488.0
T1346,2011-12-01,1488.0
T1346,2012-01-01,1456.0
T1346,2012-02-01,1493.0
T1346,2012-03-01,1505.0
T1346,2012-04-01,1512.0
T1346,2012-05-01,1516.0
T1346,2012-06-01,1477.0
T1346,2012-07-01,1356.0
T1346,2012-08-01,1392.0
T1346,2012-09-01,1473.0
T1346,2012-10-01,1488.0
T1346,2012-11-01,1488.0
T1346,2012-12-01,1484.0
T1346,2013-01-01,1446.0
T1346,2013-02-01,1482.0
T1346,2013-03-01,1489.0
T1346,2013-04-01,1512.0
T1346,2013-05-01,1507.0
T1346,2013-06-01,1476.0
T1346,2013-07-01,1340.0
T1346,2013-08-01,1351.0
T1346,2013-09-01,1475.0
T1346,2013-10-01,1467.0
T1346,2013-11-01,1466.0
T1346,2013-12-01,1464.0
T1346,2014-01-01,1435.0
T1346,2014-02-01,1466.0
T1346,2014-03-01,1476.0
T1346,2014-04-01,1480.0
T1346,2014-05-01,1491.0
T1346,2014-06-01,1470.0
T1346,2014-07-01,1347.0
T1346,2014-08-01,1342.0
T1346,2014-09-01,1469.0
T1346,2014-10-01,1474.0
T1346,2014-11-01,1473.0
T1346,2014-12-01,1463.0
T1346,2015-01-01,1458.0
T1346,2015-02-01,1481.0
T1346,2015-03-01,1495.0
T1346,2015-04-01,1500.0
T1346,2015-05-01,1498.0
T1346,2015-06-01,1473.0
T1346,2015-07-01,1353.0
T1346,2015-08-01,1363.0
T1346,2015-09-01,1485.0
T1346,2015-10-01,1486.0
T1346,2015-11-01,1492.0
T1346,2015-12-01,1481.0
T1346,2016-01-01,1473.0
T1346,2016-02-01,1494.0
T1346,2016-03-01,1503.0
T1346,2016-04-01,1510.0
T1346,2016-05-01,1501.0
T1346,2016-06-01,1475.0
T1346,2016-07-01,1358.0
T1346,2016-08-01,1372.0
T1346,2016-09-01,1496.0
T1346,2016-10-01,1498.0
T1346,2016-11-01,1499.0
T1346,2016-12-01,1487.0
T13483,2003-07-01,2880.0
T13483,2003-08-01,2870.0
T13483,2003-09-01,2840.0
T13483,2003-10-01,2880.0
T13483,2003-11-01,2840.0
T13483,2003-12-01,2830.0
T13483,2004-01-01,2740.0
T13483,2004-02-01,2740.0
T13483,2004-03-01,2770.0
T13483,2004-04-01,2820.0
T13483,2004-05-01,2840.0
T13483,2004-06-01,2910.0
T13483,2004-07-01,2930.0
T13483,2004-08-01,2920.0
T13483,2004-09-01,2860.0
T13483,2004-10-01,2860.0
T13483,2004-11-01,2850.0
T13483,2004-12-01,2820.0
T13483,2005-01-01,2750.0
T13483,2005-02-01,2770.0
T13483,2005-03-01,2790.0
T13483,2005-04-01,2840.0
T13483,2005-05-01,2880.0
T13483,2005-06-01,2950.0
T13483,2005-07-01,2990.0
T13483,2005-08-01,2990.0
T13483,2005-09-01,2950.0
T13483,2005-10-01,2940.0
T13483,2005-11-01,2940.0
T13483,2005-12-01,2970.0
T13483,2006-01-01,2900.0
T13483,2006-02-01,2920.0
T13483,2006-03-01,2930.0
T13483,2006-04-01,3000.0
T13483,2006-05-01,3030.0
T13483,2006-06-01,3100.0
T13483,2006-07-01,3070.0
T13483,2006-08-01,3050.0
T13483,2006-09-01,3020.0
T13483,2006-10-01,3020.0
T13483,2006-11-01,3040.0
T13483,2006-12-01,3030.0
T13483,2007-01-01,2940.0
T13483,2007-02-01,2970.0
T13483,2007-03-01,3000.0
T13483,2007-04-01,3030.0
T13483,2007-05-01,3110.0
T13483,2007-06-01,3150.0
T13483,2007-07-01,3150.0
T13483,2007-08-01,3160.0
T13483,2007-09-01,3180.0
T13483,2007-10-01,3150.0
T13483,2007-11-01,3130.0
T13483,2007-12-01,3160.0
T13483,2008-01-01,3070.0
T13483,2008-02-01,3060.0
T13483,2008-03-01,3100.0
T13483,2008-04-01,3140.0
T13483,2008-05-01,3190.0
T13483,2008-06-01,3240.0
T13483,2008-07-01,3230.0
T13483,2008-08-01,3210.0
T13483,2008-09-01,3180.0
T13483,2008-10-01,3190.0
T13483,2008-11-01,3150.0
T13483,2008-12-01,3120.0
T13483,2009-01-01,2990.0
T13483,2009-02-01,2960.0
T13483,2009-03-01,2990.0
T13483,2009-04-01,2960.0
T13483,2009-05-01,3050.0
T13483,2009-06-01,3070.0
T13483,2009-07-01,3100.0
T13483,2009-08-01,3080.0
T13483,2009-09-01,3050.0
T13483,2009-10-01,3020.0
T13483,2009-11-01,3020.0
T13483,2009-12-01,2990.0
T13483,2010-01-01,2860.0
T13483,2010-02-01,2870.0
T13483,2010-03-01,2870.0
T13483,2010-04-01,2900.0
T13483,2010-05-01,2940.0
T13483,2010-06-01,3000.0
T13483,2010-07-01,3030.0
T13483,2010-08-01,3080.0
T13483,2010-09-01,2990.0
T13483,2010-10-01,2960.0
T13483,2010-11-01,2960.0
T13483,2010-12-01,2960.0
T13483,2011-01-01,2880.0
T13483,2011-02-01,2870.0
T13483,2011-03-01,2910.0
T13483,2011-04-01,3010.0
T13483,2011-05-01,3030.0
T13483,2011-06-01,3090.0
T13483,2011-07-01,3100.0
T13483,2011-08-01,3120.0
T13483,2011-09-01,3080.0
T13483,2011-10-01,3080.0
T13483,2011-11-01,3060.0
T13483,2011-12-01,3060.0
T13483,2012-01-01,3000.0
T13483,2012-02-01,2980.0
T13483,2012-03-01,2980.0
T13483,2012-04-01,3020.0
T13483,2012-05-01,3080.0
T13483,2012-06-01,3120.0
T13483,2012-07-01,3160.0
T13483,2012-08-01,3150.0
T13483,2012-09-01,3130.0
T13483,2012-10-01,3130.0
T13483,2012-11-01,3130.0
T13483,2012-12-01,3110.0
T13483,2013-01-01,3030.0
T13483,2013-02-01,3030.0
T13483,2013-03-01,3050.0
T13483,2013-04-01,3130.0
T13483,2013-05-01,3240.0
T13483,2013-06-01,3320.0
T13483,2013-07-01,3360.0
T13483,2013-08-01,3320.0
T13483,2013-09-01,3260.0
T13483,2013-10-01,3330.0
T13483,2013-11-01,3250.0
T13483,2013-12-01,3230.0
T13483,2014-01-01,3170.0
T13483,2014-02-01,3150.0
T13483,2014-03-01,3200.0
T13483,2014-04-01,3250.0
T13483,2014-05-01,3320.0
T13483,2014-06-01,3370.0
T13483,2014-07-01,3370.0
T13483,2014-08-01,3390.0
T13483,2014-09-01,3370.0
T13483,2014-10-01,3360.0
T13483,2014-11-01,3330.0
T13483,2014-12-01,3320.0
T13483,2015-01-01,3260.0
T13483,2015-02-01,3260.0
T13483,2015-03-01,3260.0
T13483,2015-04-01,3270.0
T13483,2015-05-01,3330.0
T13483,2015-06-01,3350.0
T13483,2015-07-01,3390.0
T13483,2015-08-01,3370.0
T13483,2015-09-01,3320.0
T13483,2015-10-01,3350.0
T13483,2015-11-01,3340.0
T13483,2015-12-01,3300.0
T13483,2016-01-01,3240.0
T13483,2016-02-01,3190.0
T13483,2016-03-01,3250.0
T13483,2016-04-01,3260.0
T13483,2016-05-01,3290.0
T13483,2016-06-01,3310.0
T13483,2016-07-01,3310.0
T13483,2016-08-01,3280.0
T13483,2016-09-01,3200.0
T13483,2016-10-01,3200.0
T13483,2016-11-01,3200.0
T13483,2016-12-01,3150.0
T1453,2003-07-01,2920.0
T1453,2003-08-01,2900.0
T1453,2003-09-01,2860.0
T1453,2003-10-01,2860.0
T1453,2003-11-01,2840.0
T1453,2003-12-01,2850.0
T1453,2004-01-01,2880.0
T1453,2004-02-01,2850.0
T1453,2004-03-01,2830.0
T1453,2004-04-01,2860.0
T1453,2004-05-01,2850.0
T1453,2004-06-01,2860.0
T1453,2004-07-01,2870.0
T1453,2004-08-01,2880.0
T1453,2004-09-01,2890.0
T1453,2004-10-01,2920.0
T1453,2004-11-01,2930.0
T1453,2004-12-01,2940.0
T1453,2005-01-01,2890.0
T1453,2005-02-01,2870.0
T1453,2005-03-01,2820.0
T1453,2005-04-01,2820.0
T1453,2005-05-01,2810.0
T1453,2005-06-01,2830.0
T1453,2005-07-01,2870.0
T1453,2005-08-01,2870.0
T1453,2005-09-01,2840.0
T1453,2005-10-01,2850.0
T1453,2005-11-01,2850.0
T1453,2005-12-01,2860.0
T1453,2006-01-01,2840.0
T1453,2006-02-01,2820.0
T1453,2006-03-01,2820.0
T1453,2006-04-01,2810.0
T1453,2006-05-01,2810.0
T1453,2006-06-01,2840.0
T1453,2006-07-01,2850.0
T1453,2006-08-01,2840.0
T1453,2006-09-01,2810.0
T1453,2006-10-01,2800.0
T1453,2006-11-01,2770.0
T1453,2006-12-01,2790.0
T1453,2007-01-01,2800.0
T1453,2007-02-01,2760.0
T1453,2007-03-01,2740.0
T1453,2007-04-01,2750.0
T1453,2007-05-01,2750.0
T1453,2007-06-01,2760.0
T1453,2007-07-01,2780.0
T1453,2007-08-01,2770.0
T1453,2007-09-01,2740.0
T1453,2007-10-01,2750.0
T1453,2007-11-01,2750.0
T1453,2007-12-01,2770.0
T1453,2008-01-01,2750.0
T1453,2008-02-01,2740.0
T1453,2008-03-01,2740.0
T1453,2008-04-01,2750.0
T1453,2008-05-01,2760.0
T1453,2008-06-01,2790.0
T1453,2008-07-01,2820.0
T1453,2008-08-01,2810.0
T1453,2008-09-01,2780.0
T1453,2008-10-01,2800.0
T1453,2008-11-01,2800.0
T1453,2008-12-01,2810.0
T1453,2009-01-01,2810.0
T1453,2009-02-01,2790.0
T1453,2009-03-01,2790.0
T1453,2009-04-01,2840.0
T1453,2009-05-01,2820.0
T1453,2009-06-01,2850.0
T1453,2009-07-01,2890.0
T1453,2009-08-01,2890.0
T1453,2009-09-01,2840.0
T1453,2009-10-01,2870.0
T1453,2009-11-01,2870.0
T1453,2009-12-01,2870.0
T1453,2010-01-01,2930.0
T1453,2010-02-01,2900.0
T1453,2010-03-01,2900.0
T1453,2010-04-01,2940.0
T1453,2010-05-01,3090.0
T1453,2010-06-01,3100.0
T1453,2010-07-01,3090.0
T1453,2010-08-01,3060.0
T1453,2010-09-01,2990.0
T1453,2010-10-01,2980.0
T1453,2010-11-01,2980.0
T1453,2010-12-01,2980.0
T1453,2011-01-01,3000.0
T1453,2011-02-01,2980.0
T1453,2011-03-01,2980.0
T1453,2011-04-01,2990.0
T1453,2011-05-01,3000.0
T1453,2011-06-01,3020.0
T1453,2011-07-01,3040.0
T1453,2011-08-01,3030.0
T1453,2011-09-01,3020.0
T1453,2011-10-01,3000.0
T1453,2011-11-01,2890.0
T1453,2011-12-01,2920.0
T1453,2012-01-01,2970.0
T1453,2012-02-01,2950.0
T1453,2012-03-01,2950.0
T1453,2012-04-01,2950.0
T1453,2012-05-01,2930.0
T1453,2012-06-01,2950.0
T1453,2012-07-01,2980.0
T1453,2012-08-01,2950.0
T1453,2012-09-01,2930.0
T1453,2012-10-01,2930.0
T1453,2012-11-01,2930.0
T1453,2012-12-01,2930.0
T1453,2013-01-01,2930.0
T1453,2013-02-01,2920.0
T1453,2013-03-01,2920.0
T1453,2013-04-01,2920.0
T1453,2013-05-01,2920.0
T1453,2013-06-01,2910.0
T1453,2013-07-01,2930.0
T1453,2013-08-01,2910.0
T1453,2013-09-01,2890.0
T1453,2013-10-01,2890.0
T1453,2013-11-01,2880.0
T1453,2013-12-01,2890.0
T1453,2014-01-01,2860.0
T1453,2014-02-01,2850.0
T1453,2014-03-01,2840.0
T1453,2014-04-01,2900.0
T1453,2014-05-01,2900.0
T1453,2014-06-01,2900.0
T1453,2014-07-01,2920.0
T1453,2014-08-01,2910.0
T1453,2014-09-01,2890.0
T1453,2014-10-01,2890.0
T1453,2014-11-01,2900.0
T1453,2014-12-01,2910.0
T1453,2015-01-01,2860.0
T1453,2015-02-01,2860.0
T1453,2015-03-01,2850.0
T1453,2015-04-01,2880.0
T1453,2015-05-01,2850.0
T1453,2015-06-01,2860.0
T1453,2015-07-01,2870.0
T1453,2015-08-01,2860.0
T1453,2015-09-01,2860.0
T1453,2015-10-01,2860.0
T1453,2015-11-01,2870.0
T1453,2015-12-01,2900.0
T1453,2016-01-01,2860.0
T1453,2016-02-01,2850.0
T1453,2016-03-01,2840.0
T1453,2016-04-01,2860.0
T1453,2016-05-01,2860.0
T1453,2016-06-01,2880.0
T1453,2016-07-01,2880.0
T1453,2016-08-01,2890.0
T1453,2016-09-01,2890.0
T1453,2016-10-01,2890.0
T1453,2016-11-01,2900.0
T1453,2016-12-01,2940.0
T1527,2003-07-01,1104.0
T1527,2003-08-01,1093.0
T1527,2003-09-01,1144.0
T1527,2003-10-01,1291.0
T1527,2003-11-01,1290.0
T1527,2003-12-01,1291.0
T1527,2004-01-01,1236.0
T1527,2004-02-01,1247.0
T1527,2004-03-01,1253.0
T1527,2004-04-01,1248.0
T1527,2004-05-01,1253.0
T1527,2004-06-01,1233.0
T1527,2004-07-01,1120.0
T1527,2004-08-01,1088.0
T1527,2004-09-01,1210.0
T1527,2004-10-01,1222.0
T1527,2004-11-01,1230.0
T1527,2004-12-01,1228.0
T1527,2005-01-01,1209.0
T1527,2005-02-01,1221.0
T1527,2005-03-01,1216.0
T1527,2005-04-01,1222.0
T1527,2005-05-01,1223.0
T1527,2005-06-01,1211.0
T1527,2005-07-01,1067.0
T1527,2005-08-01,1062.0
T1527,2005-09-01,1175.0
T1527,2005-10-01,1195.0
T1527,2005-11-01,1201.0
T1527,2005-12-01,1203.0
T1527,2006-01-01,1167.0
T1527,2006-02-01,1187.0
T1527,2006-03-01,1190.0
T1527,2006-04-01,1174.0
T1527,2006-05-01,1176.0
T1527,2006-06-01,1156.0
T1527,2006-07-01,1052.0
T1527,2006-08-01,1034.0
T1527,2006-09-01,1123.0
T1527,2006-10-01,1149.0
T1527,2006-11-01,1150.0
T1527,2006-12-01,1145.0
T1527,2007-01-01,1132.0
T1527,2007-02-01,1144.0
T1527,2007-03-01,1147.0
T1527,2007-04-01,1144.0
T1527,2007-05-01,1153.0
T1527,2007-06-01,1130.0
T1527,2007-07-01,1035.0
T1527,2007-08-01,1025.0
T1527,2007-09-01,1094.0
T1527,2007-10-01,1111.0
T1527,2007-11-01,1110.0
T1527,2007-12-01,1115.0
T1527,2008-01-01,1088.0
T1527,2008-02-01,1103.0
T1527,2008-03-01,1104.0
T1527,2008-04-01,1109.0
T1527,2008-05-01,1111.0
T1527,2008-06-01,1100.0
T1527,2008-07-01,1026.0
T1527,2008-08-01,1017.0
T1527,2008-09-01,1080.0
T1527,2008-10-01,1103.0
T1527,2008-11-01,1101.0
T1527,2008-12-01,1097.0
T1527,2009-01-01,1069.0
T1527,2009-02-01,1087.0
T1527,2009-03-01,1091.0
T1527,2009-04-01,1094.0
T1527,2009-05-01,1081.0
T1527,2009-06-01,1069.0
T1527,2009-07-01,983.0
T1527,2009-08-01,978.0
T1527,2009-09-01,1050.0
T1527,2009-10-01,1061.0
T1527,2009-11-01,1059.0
T1527,2009-12-01,1052.0
T1527,2010-01-01,1024.0
T1527,2010-02-01,1040.0
T1527,2010-03-01,1041.0
T1527,2010-04-01,1057.0
T1527,2010-05-01,1058.0
T1527,2010-06-01,1037.0
T1527,2010-07-01,964.0
T1527,2010-08-01,939.0
T1527,2010-09-01,1000.0
T1527,2010-10-01,1007.0
T1527,2010-11-01,1002.0
T1527,2010-12-01,995.0
T1527,2011-01-01,959.0
T1527,2011-02-01,980.0
T1527,2011-03-01,977.0
T1527,2011-04-01,977.0
T1527,2011-05-01,956.0
T1527,2011-06-01,952.0
T1527,2011-07-01,883.0
T1527,2011-08-01,882.0
T1527,2011-09-01,951.0
T1527,2011-10-01,957.0
T1527,2011-11-01,954.0
T1527,2011-12-01,949.0
T1527,2012-01-01,928.0
T1527,2012-02-01,940.0
T1527,2012-03-01,937.0
T1527,2012-04-01,938.0
T1527,2012-05-01,925.0
T1527,2012-06-01,923.0
T1527,2012-07-01,867.0
T1527,2012-08-01,864.0
T1527,2012-09-01,926.0
T1527,2012-10-01,916.0
T1527,2012-11-01,913.0
T1527,2012-12-01,913.0
T1527,2013-01-01,885.0
T1527,2013-02-01,900.0
T1527,2013-03-01,900.0
T1527,2013-04-01,899.0
T1527,2013-05-01,883.0
T1527,2013-06-01,879.0
T1527,2013-07-01,825.0
T1527,2013-08-01,818.0
T1527,2013-09-01,876.0
T1527,2013-10-01,879.0
T1527,2013-11-01,876.0
T1527,2013-12-01,869.0
T1527,2014-01-01,855.0
T1527,2014-02-01,875.0
T1527,2014-03-01,878.0
T1527,2014-04-01,880.0
T1527,2014-05-01,868.0
T1527,2014-06-01,861.0
T1527,2014-07-01,808.0
T1527,2014-08-01,795.0
T1527,2014-09-01,850.0
T1527,2014-10-01,864.0
T1527,2014-11-01,868.0
T1527,2014-12-01,864.0
T1527,2015-01-01,842.0
T1527,2015-02-01,858.0
T1527,2015-03-01,863.0
T1527,2015-04-01,864.0
T1527,2015-05-01,853.0
T1527,2015-06-01,848.0
T1527,2015-07-01,800.0
T1527,2015-08-01,795.0
T1527,2015-09-01,850.0
T1527,2015-10-01,861.0
T1527,2015-11-01,864.0
T1527,2015-12-01,860.0
T1527,2016-01-01,833.0
T1527,2016-02-01,850.0
T1527,2016-03-01,854.0
T1527,2016-04-01,852.0
T1527,2016-05-01,841.0
T1527,2016-06-01,839.0
T1527,2016-07-01,790.0
T1527,2016-08-01,785.0
T1527,2016-09-01,837.0
T1527,2016-10-01,848.0
T1527,2016-11-01,852.0
T1527,2016-12-01,850.0
T1654,2003-07-01,1308.0
T1654,2003-08-01,1279.0
T1654,2003-09-01,1281.4
T1654,2003-10-01,1323.6
T1654,2003-11-01,1336.7
T1654,2003-12-01,1339.1
T1654,2004-01-01,1311.5
T1654,2004-02-01,1325.7
T1654,2004-03-01,1333.5
T1654,2004-04-01,1330.8
T1654,2004-05-01,1335.9
T1654,2004-06-01,1343.2
T1654,2004-07-01,1313.3
T1654,2004-08-01,1285.5
T1654,2004-09-01,1287.7
T1654,2004-10-01,1327.5
T1654,2004-11-01,1340.4
T1654,2004-12-01,1340.1
T1654,2005-01-01,1323.5
T1654,2005-02-01,1333.7
T1654,2005-03-01,1336.6
T1654,2005-04-01,1343.1
T1654,2005-05-01,1346.0
T1654,2005-06-01,1356.1
T1654,2005-07-01,1326.9
T1654,2005-08-01,1298.8
T1654,2005-09-01,1303.0
T1654,2005-10-01,1332.3
T1654,2005-11-01,1346.0
T1654,2005-12-01,1350.2
T1654,2006-01-01,1329.4
T1654,2006-02-01,1339.0
T1654,2006-03-01,1343.2
T1654,2006-04-01,1344.2
T1654,2006-05-01,1347.0
T1654,2006-06-01,1353.3
T1654,2006-07-01,1318.8
T1654,2006-08-01,1289.8
T1654,2006-09-01,1302.4
T1654,2006-10-01,1339.5
T1654,2006-11-01,1351.8
T1654,2006-12-01,1357.7
T1654,2007-01-01,1338.2
T1654,2007-02-01,1350.2
T1654,2007-03-01,1354.9
T1654,2007-04-01,1352.3
T1654,2007-05-01,1358.1
T1654,2007-06-01,1365.7
T1654,2007-07-01,1328.0
T1654,2007-08-01,1301.7
T1654,2007-09-01,1311.9
T1654,2007-10-01,1348.5
T1654,2007-11-01,1360.2
T1654,2007-12-01,1366.7
T1654,2008-01-01,1344.1
T1654,2008-02-01,1355.9
T1654,2008-03-01,1360.9
T1654,2008-04-01,1366.1
T1654,2008-05-01,1367.6
T1654,2008-06-01,1373.7
T1654,2008-07-01,1348.6
T1654,2008-08-01,1314.5
T1654,2008-09-01,1322.2
T1654,2008-10-01,1359.7
T1654,2008-11-01,1376.6
T1654,2008-12-01,1380.8
T1654,2009-01-01,1350.6
T1654,2009-02-01,1363.2
T1654,2009-03-01,1368.9
T1654,2009-04-01,1373.8
T1654,2009-05-01,1375.7
T1654,2009-06-01,1372.5
T1654,2009-07-01,1374.5
T1654,2009-08-01,1345.4
T1654,2009-09-01,1311.3
