series,day,value
T2025,944,2588.0
T2025,945,2571.7
T2025,946,2572.0
T2025,947,2541.1
T2025,948,2532.1
T2025,949,2474.8
T2025,950,2481.2
T2025,951,2497.8
T2025,952,2506.7
T2025,953,2496.3
T2025,954,2510.7
T2025,955,2468.4
T2025,956,2465.0
T2025,957,2486.0
T2025,958,2509.0
T2025,959,2496.7
T2025,960,2469.1
T2025,961,2501.9
T2025,962,2550.8
T2025,963,2585.2
T2025,964,2598.4
T2025,965,2647.2
T2025,966,2678.5
T2025,967,2703.2
T2025,968,2714.5
T2025,969,2743.7
T2025,970,2777.1
T2025,971,2778.4
T2025,972,2767.5
T2025,973,2769.1
T2025,974,2763.7
T2025,975,2797.1
T2025,976,2810.7
T2025,977,2758.6
T2025,978,2789.0
T2025,979,2836.2
T2025,980,2832.0
T2025,981,2813.3
T2025,982,2842.5
T2025,983,2819.8
T2025,984,2833.8
T2025,985,2830.2
T2025,986,2864.2
T2025,987,2844.5
T2025,988,2790.3
T2025,989,2748.8
T2025,990,2759.3
T2025,991,2717.7
T2025,992,2667.4
T2025,993,2669.5
T2025,994,2679.1
T2025,995,2700.0
T2025,996,2699.4
T2025,997,2720.4
T2025,998,2673.2
T2025,999,2690.3
T2025,1000,2701.6
T2025,1001,2674.5
T2025,1002,2724.0
T2025,1003,2732.1
T2025,1004,2735.4
T2025,1005,2715.2
T2025,1006,2661.0
T2025,1007,2682.9
T2025,1008,2731.5
T2025,1009,2709.6
T2025,1010,2699.4
T2025,1011,2693.1
T2025,1012,2692.5
T2025,1013,2668.4
T2025,1014,2611.8
T2025,1015,2579.3
T2025,1016,2617.2
T2025,1017,2616.7
T2025,1018,2640.7
T2025,1019,2605.0
T2025,1020,2626.3
T2025,1021,2663.3
T2025,1022,2639.1
T2025,1023,2612.4
T2025,1024,2578.0
T2025,1025,2609.5
T2025,1026,2624.9
T2025,1027,2677.6
T2025,1028,2674.0
T2025,1029,2672.5
T2025,1030,2672.2
T2025,1031,2648.9
T2025,1032,2642.5
T2025,1033,2655.0
T2025,1034,2674.1
T2025,1035,2657.1
T2025,1036,2651.9
T2025,1037,2677.2
T2025,1038,2714.3
T2025,1039,2731.4
T2025,1040,2737.0
T2025,1041,2725.0
T2025,1042,2739.2
T2025,1043,2749.6
T2025,1044,2767.4
T2025,1045,2754.4
T2025,1046,2696.0
T2025,1047,2731.4
T2025,1048,2726.5
T2025,1049,2655.3
T2025,1050,2652.6
T2025,1051,2677.6
T2025,1052,2694.7
T2025,1053,2744.8
T2025,1054,2792.8
T2025,1055,2820.5
T2025,1056,2846.8
T2025,1057,2885.3
T2025,1058,2876.2
T2025,1059,2878.5
T2025,1060,2857.5
T2025,1061,2895.7
T2025,1062,2896.8
T2025,1063,2877.2
T2025,1064,2892.1
T2025,1065,2903.9
T2025,1066,2939.5
T2025,1067,2934.2
T2025,1068,3002.9
T2025,1069,3007.8
T2025,1070,3027.2
T2025,1071,3056.4
T2025,1072,3084.9
T2025,1073,3066.7
T2025,1074,3069.5
T2025,1075,3077.2
T2025,1076,3117.2
T2025,1077,3096.8
T2025,1078,3105.3
T2025,1079,3158.8
T2025,1080,3144.1
T2025,1081,3106.0
T2025,1082,3135.8
T2025,1083,3092.7
T2025,1084,3087.3
T2025,1085,3148.8
T2025,1086,3178.8
T2025,1087,3214.8
T2025,1088,3229.6
T2025,1089,3228.3
T2025,1090,3234.7
T2025,1091,3266.2
T2025,1092,3287.0
T2025,1093,3274.8
T2025,1094,3286.7
T2025,1095,3274.6
T2025,1096,3240.5
T2025,1097,3197.8
T2025,1098,3216.9
T2025,1099,3212.4
T2025,1100,3223.4
T2025,1101,3214.6
T2025,1102,3162.4
T2025,1103,3171.9
T2025,1104,3167.0
T2025,1105,3153.6
T2025,1106,3133.9
T2025,1107,3103.9
T2025,1108,3089.2
T2025,1109,3079.6
T2025,1110,3111.8
T2025,1111,3132.4
T2025,1112,3159.7
T2025,1113,3213.7
T2025,1114,3259.3
T2025,1115,3282.6
T2025,1116,3267.1
T2025,1117,3302.3
T2025,1118,3269.3
T2025,1119,3257.3
T2025,1120,3280.2
T2025,1121,3305.2
T2025,1122,3309.3
T2025,1123,3328.8
T2025,1124,3309.5
T2025,1125,3271.8
T2025,1126,3315.8
T2025,1127,3316.4
T2025,1128,3355.6
T2025,1129,3370.0
T2025,1130,3371.8
T2025,1131,3420.4
T2025,1132,3459.8
T2025,1133,3494.1
T2025,1134,3392.3
T2025,1135,3298.7
T2025,1136,3354.3
T2025,1137,3377.8
T2025,1138,3393.6
T2025,1139,3344.1
T2025,1140,3308.8
T2025,1141,3276.4
T2025,1142,3361.9
T2025,1143,3327.9
T2025,1144,3308.1
T2025,1145,3289.1
T2025,1146,3327.2
T2025,1147,3374.2
T2025,1148,3348.6
T2025,1149,3343.5
T2025,1150,3302.3
T2025,1151,3308.4
T2025,1152,3377.4
T2025,1153,3407.0
T2025,1154,3423.2
T2025,1155,3448.8
T2025,1156,3479.0
T2025,1157,3486.0
T2025,1158,3460.3
T2025,1159,3492.7
T2025,1160,3537.1
T2025,1161,3521.9
T2025,1162,3506.1
T2025,1163,3501.6
T2025,1164,3546.3
T2025,1165,3558.7
T2025,1166,3570.9
T2025,1167,3558.4
T2025,1168,3517.7
T2025,1169,3569.3
T2025,1170,3617.2
T2025,1171,3599.2
T2025,1172,3629.0
T2025,1173,3678.3
T2025,1174,3761.3
T2025,1175,3765.8
T2025,1176,3757.3
T2025,1177,3791.6
T2025,1178,3741.1
T2025,1179,3665.2
T2025,1180,3648.3
T2025,1181,3632.3
T2025,1182,3657.7
T2025,1183,3611.5
T2025,1184,3537.2
T2025,1185,3503.0
T2025,1186,3501.4
T2025,1187,3559.4
T2025,1188,3627.3
T2025,1189,3595.4
T2025,1190,3600.8
T2025,1191,3656.0
T2025,1192,3647.1
T2025,1193,3683.8
T2025,1194,3700.6
T2025,1195,3675.6
T2025,1196,3735.3
T2025,1197,3758.0
T2025,1198,3745.8
T2025,1199,3766.9
T2025,1200,3753.3
T2025,1201,3780.9
T2025,1202,3798.4
T2025,1203,3784.4
T2025,1204,3795.2
T2025,1205,3728.5
T2025,1206,3763.5
T2025,1207,3765.7
T2025,1208,3722.1
T2025,1209,3766.6
T2025,1210,3800.8
T2025,1211,3855.7
T2025,1212,3935.1
T2025,1213,3920.6
T2025,1214,3875.6
T2025,1215,3926.0
T2025,1216,3882.9
T2025,1217,3860.9
T2025,1218,3918.7
T2025,1219,3831.4
T2025,1220,3821.8
T2025,1221,3910.4
T2025,1222,3868.4
T2025,1223,3786.8
T2025,1224,3802.9
T2025,1225,3870.1
T2025,1226,3889.9
T2025,1227,3947.8
T2025,1228,3967.5
T2025,1229,3969.7
T2025,1230,3955.5
T2025,1231,3939.0
T2025,1232,3939.2
T2025,1233,3903.1
T2025,1234,3965.2
T2025,1235,3951.1
T2025,1236,3949.7
T2025,1237,3948.5
T2025,1238,3827.4
T2025,1239,3823.9
T2025,1240,3844.9
T2025,1241,3903.9
T2025,1242,3896.1
T2025,1243,3883.8
T2025,1244,4006.8
T2025,1245,4038.8
T2025,1246,3998.0
T2025,1247,4007.2
T2025,1248,3986.3
T2025,1249,3948.2
T2025,1250,3953.0
T2025,1251,3933.3
T2580,640,922.71
T2580,641,924.73
T2580,642,930.81
T2580,643,921.94
T2580,644,919.9
T2580,645,923.33
T2580,646,914.44
T2580,647,917.34
T2580,648,925.49
T2580,649,931.03
T2580,650,929.69
T2580,651,935.83
T2580,652,935.85
T2580,653,942.99
T2580,654,933.23
T2580,655,917.73
T2580,656,903.25
T2580,657,910.83
T2580,658,903.45
T2580,659,902.57
T2580,660,896.72
T2580,661,889.58
T2580,662,897.3
T2580,663,903.27
T2580,664,897.17
T2580,665,897.74
T2580,666,888.89
T2580,667,883.76
T2580,668,885.49
T2580,669,893.48
T2580,670,881.72
T2580,671,877.75
T2580,672,886.01
T2580,673,883.24
T2580,674,886.33
T2580,675,903.03
T2580,676,901.12
T2580,677,890.1
T2580,678,888.42
T2580,679,899.86
T2580,680,891.03
T2580,681,896.52
T2580,682,893.63
T2580,683,896.21
T2580,684,898.75
T2580,685,904.17
T2580,686,900.56
T2580,687,899.7
T2580,688,898.08
T2580,689,907.54
T2580,690,912.04
T2580,691,910.59
T2580,692,904.75
T2580,693,903.78
T2580,694,887.63
T2580,695,881.58
T2580,696,896.29
T2580,697,888.21
T2580,698,894.25
T2580,699,895.43
T2580,700,899.64
T2580,701,896.72
T2580,702,890.1
T2580,703,879.78
T2580,704,888.76
T2580,705,886.2
T2580,706,885.82
T2580,707,876.49
T2580,708,866.59
T2580,709,875.84
T2580,710,877.86
T2580,711,883.91
T2580,712,870.96
T2580,713,867.86
T2580,714,862.42
T2580,715,860.82
T2580,716,867.09
T2580,717,866.32
T2580,718,863.97
T2580,719,880.33
T2580,720,865.91
T2580,721,872.37
T2580,722,864.97
T2580,723,869.11
T2580,724,871.39
T2580,725,871.28
T2580,726,873.12
T2580,727,879.27
T2580,728,876.19
T2580,729,881.13
T2580,730,878.63
T2580,731,880.67
T2580,732,884.98
T2580,733,884.84
T2580,734,888.36
T2580,735,893.62
T2580,736,894.97
T2580,737,892.84
T2580,738,905.5
T2580,739,913.93
T2580,740,914.94
T2580,741,924.38
T2580,742,926.27
T2580,743,931.45
T2580,744,926.75
T2580,745,920.65
T2580,746,920.29
T2580,747,921.89
T2580,748,926.01
T2580,749,924.56
T2580,750,922.55
T2580,751,917.02
T2580,752,917.78
T2580,753,916.1
T2580,754,933.18
T2580,755,931.64
T2580,756,944.16
T2580,757,951.84
T2580,758,959.1
T2580,759,961.51
T2580,760,947.96
T2580,761,954.78
T2580,762,947.81
T2580,763,944.48
T2580,764,948.26
T2580,765,950.7
T2580,766,948.19
T2580,767,951.45
T2580,768,949.99
T2580,769,949.47
T2580,770,947.39
T2580,771,948.57
T2580,772,946.18
T2580,773,945.11
T2580,774,954.33
T2580,775,959.19
T2580,776,952.05
T2580,777,964.68
T2580,778,962.67
T2580,779,966.5
T2580,780,972.48
T2580,781,968.26
T2580,782,973.1
T2580,783,971.0
T2580,784,983.84
T2580,785,982.6
T2580,786,978.08
T2580,787,977.6
T2580,788,969.73
T2580,789,976.7
T2580,790,975.18
T2580,791,979.82
T2580,792,980.36
T2580,793,980.04
T2580,794,981.25
T2580,795,982.55
T2580,796,980.72
T2580,797,966.48
T2580,798,949.65
T2580,799,951.51
T2580,800,944.56
T2580,801,950.66
T2580,802,950.02
T2580,803,946.69
T2580,804,952.92
T2580,805,960.93
T2580,806,966.65
T2580,807,969.74
T2580,808,970.33
T2580,809,964.53
T2580,810,949.89
T2580,811,962.88
T2580,812,968.97
T2580,813,976.85
T2580,814,982.18
T2580,815,985.1
T2580,816,987.64
T2580,817,991.63
T2580,818,990.23
T2580,819,996.66
T2580,820,993.97
T2580,821,998.63
T2580,822,997.6
T2580,823,1001.15
T2580,824,1004.15
T2580,825,997.21
T2580,826,996.86
T2580,827,999.34
T2580,828,1000.71
T2580,829,995.07
T2580,830,1002.45
T2580,831,1007.37
T2580,832,1001.3
T2580,833,1009.1
T2580,834,1009.83
T2580,835,1008.45
T2580,836,1013.91
T2580,837,1005.49
T2580,838,1011.02
T2580,839,1027.46
T2580,840,1032.28
T2580,841,1028.89
T2580,842,1024.91
T2580,843,1026.59
T2580,844,1031.43
T2580,845,1032.65
T2580,846,1029.34
T2580,847,1028.44
T2580,848,1032.13
T2580,849,1026.42
T2580,850,1021.35
T2580,851,1027.9
T2580,852,1026.6
T2580,853,1027.78
T2580,854,1015.87
T2580,855,1006.38
T2580,856,1005.62
T2580,857,1005.64
T2580,858,1009.56
T2580,859,1009.23
T2580,860,1001.97
T2580,861,1005.87
T2580,862,1007.68
T2580,863,1012.53
T2580,864,1015.74
T2580,865,1018.72
T2580,866,1015.84
T2580,867,1021.17
T2580,868,1016.56
T2580,869,1009.45
T2580,870,1005.38
T2580,871,998.09
T2580,872,996.73
T2580,873,999.12
T2580,874,1004.54
T2580,875,1001.9
T2580,876,1004.57
T2580,877,998.83
T2580,878,1002.59
T2580,879,997.09
T2580,880,992.51
T2580,881,995.88
T2580,882,986.49
T2580,883,989.34
T2580,884,984.58
T2580,885,998.89
T2580,886,988.11
T2580,887,994.64
T2580,888,990.09
T2580,889,1001.75
T2580,890,998.99
T2580,891,993.76
T2580,892,985.09
T2580,893,981.71
T2580,894,991.36
T2580,895,999.11
T2580,896,999.25
T2580,897,992.57
T2580,898,989.31
T2580,899,973.16
T2580,900,967.92
T2580,901,965.13
T2580,902,973.07
T2580,903,983.66
T2580,904,982.62
T2580,905,980.03
T2580,906,978.43
T2580,907,973.25
T2580,908,974.64
T2580,909,975.95
T2580,910,979.52
T2580,911,982.8
T2580,912,987.1
T2580,913,992.28
T2580,914,992.14
T2580,915,994.62
T2580,916,1001.84
T2580,917,1006.49
T2580,918,1007.09
T2580,919,997.53
T2580,920,996.93
T2580,921,991.29
T2580,922,968.55
T2580,923,978.46
T2580,924,956.46
T2580,925,957.75
T2580,926,952.56
T2580,927,941.88
T2580,928,944.16
T2580,929,938.89
T2580,930,945.12
T2580,931,945.18
T2580,932,944.34
T2580,933,940.83
T2580,934,933.86
T2580,935,948.17
T2580,936,942.42
T2580,937,942.41
T2580,938,946.66
T2580,939,945.08
T2580,940,936.07
T2580,941,929.06
T2580,942,930.81
T2580,943,940.93
T2580,944,956.74
T2580,945,964.38
T2580,946,960.77
T2580,947,965.38
T2580,948,963.69
T2580,949,969.08
T2580,950,969.21
T2580,951,964.29
T2580,952,960.08
T2580,953,970.48
T2580,954,964.99
T2580,955,976.84
T2580,956,979.33
T2580,957,976.97
T2580,958,979.98
T2580,959,983.34
T2580,960,976.54
T2580,961,978.41
T2580,962,979.72
T2580,963,980.83
T2580,964,985.55
T2580,965,981.65
T2580,966,982.84
T2580,967,996.57
T2580,968,999.04
T2580,969,1002.42
T2580,970,999.32
T2580,971,994.4
T2580,972,995.5
T2580,973,991.17
T2580,974,989.07
T2580,975,990.15
T2580,976,988.73
T2580,977,987.92
T2580,978,977.78
T2580,979,982.59
T2580,980,989.95
T2580,981,985.73
T2580,982,982.83
T2580,983,978.43
T2580,984,980.46
T2580,985,976.5
T2580,986,980.84
T2580,987,990.98
T2580,988,991.03
T2580,989,990.28
T2580,990,998.31
T2580,991,996.7
T2580,992,994.47
T2580,993,993.38
T2580,994,985.49
T2580,995,985.36
T2580,996,988.42
T2580,997,996.0
T2580,998,991.18
T2580,999,988.58
T2580,1000,998.6
T2580,1001,994.19
T2580,1002,994.9
T2580,1003,1003.61
T2580,1004,1002.98
T2580,1005,1007.54
T2580,1006,1008.57
T2580,1007,1018.21
T2580,1008,1024.24
T2580,1009,1014.46
T2580,1010,1016.15
T2580,1011,1026.93
T2580,1012,1031.8
T2580,1013,1032.81
T2580,1014,1030.72
T2580,1015,1033.79
T2580,1016,1029.62
T2580,1017,1011.35
T2580,1018,1024.69
T2580,1019,1026.6
T2580,1020,1017.28
T2580,1021,1002.6
T2580,1022,998.4
T2580,1023,1001.98
T2580,1024,1003.97
T2580,1025,1006.98
T2580,1026,1005.26
T2580,1027,992.17
T2580,1028,991.88
T2580,1029,992.32
T2580,1030,999.87
T2580,1031,1001.46
T2580,1032,999.55
T2580,1033,996.26
T2580,1034,1002.65
T2580,1035,1003.62
T2580,1036,1007.01
T2580,1037,1006.85
T2580,1038,1010.54
T2580,1039,1011.81
T2580,1040,1005.8
T2580,1041,1017.14
T2580,1042,1020.49
T2580,1043,1021.67
T2580,1044,1026.55
T2580,1045,1019.39
T2580,1046,1029.46
T2580,1047,1038.62
T2580,1048,1033.06
T2580,1049,1038.59
T2580,1050,1027.51
T2580,1051,1022.93
T2580,1052,1021.06
T2580,1053,1024.03
T2580,1054,1033.74
T2580,1055,1036.52
T2580,1056,1034.13
T2580,1057,1033.41
T2580,1058,1029.88
T2580,1059,1030.7
T2580,1060,1040.88
T2580,1061,1048.05
T2580,1062,1046.37
T2580,1063,1050.6
T2580,1064,1042.43
T2580,1065,1066.08
T2580,1066,1079.32
T2580,1067,1093.35
T2580,1068,1096.63
T2580,1069,1106.6
T2580,1070,1100.53
T2580,1071,1099.79
T2580,1072,1111.98
T2580,1073,1118.45
T2580,1074,1118.28
T2580,1075,1114.6
T2580,1076,1126.33
T2580,1077,1122.07
T2580,1078,1134.88
T2580,1079,1122.39
T2580,1080,1117.47
T2580,1081,1117.32
T2580,1082,1115.97
T2580,1083,1117.41
T2580,1084,1104.45
T2580,1085,1108.88
T2580,1086,1107.21
T2580,1087,1110.68
T2580,1088,1113.6
T2580,1089,1108.46
T2580,1090,1106.48
T2580,1091,1102.98
T2580,1092,1115.09
T2580,1093,1099.71
T2580,1094,1107.02
T2580,1095,1119.18
T2580,1096,1168.6
T2580,1097,1175.44
T2580,1098,1173.39
T2580,1099,1171.24
T2580,1100,1176.67
T2580,1101,1181.51
T2580,1102,1185.52
T2580,1103,1190.81
T2580,1104,1195.54
T2580,1105,1197.45
T2580,1106,1201.06
T2580,1107,1203.45
T2580,1108,1208.22
T2580,1109,1212.27
T2580,1110,1197.86
T2580,1111,1208.32
T2580,1112,1207.15
T2580,1113,1208.35
T2580,1114,1226.86
T2580,1115,1220.24
T2580,1116,1219.61
T2580,1117,1225.55
T2580,1118,1235.59
T2580,1119,1249.21
T2580,1120,1260.73
T2580,1121,1287.03
T2580,1122,1282.16
T2580,1123,1285.32
T2580,1124,1286.08
T2580,1125,1286.76
T2580,1126,1288.72
T2580,1127,1287.89
T2580,1128,1288.97
T2580,1129,1286.56
T2580,1130,1291.27
T2580,1131,1296.23
T2580,1132,1308.2
T2580,1133,1308.16
T2580,1134,1313.01
T2580,1135,1315.38
T2580,1136,1323.44
T2580,1137,1316.2
T2580,1138,1316.87
T2580,1139,1312.39
T2580,1140,1305.95
T2580,1141,1301.26
T2580,1142,1297.65
T2580,1143,1305.78
T2580,1144,1292.21
T2580,1145,1296.34
T2580,1146,1302.92
T2580,1147,1304.09
T2580,1148,1301.77
T2580,1149,1303.67
T2580,1150,1309.4
T2580,1151,1301.92
T2580,1152,1287.73
T2580,1153,1290.21
T2580,1154,1284.34
T2580,1155,1274.64
T2580,1156,1278.02
T2580,1157,1272.2
T2580,1158,1273.47
T2580,1159,1270.43
T2580,1160,1273.52
T2580,1161,1263.07
T2580,1162,1251.47
T2580,1163,1246.28
T2580,1164,1238.23
T2580,1165,1219.57
T2580,1166,1204.83
T2580,1167,1195.01
T2580,1168,1190.02
T2580,1169,1201.0
T2580,1170,1201.39
T2580,1171,1209.38
T2580,1172,1222.7
T2580,1173,1211.01
T2580,1174,1215.31
T2580,1175,1213.06
T2580,1176,1231.1
T2580,1177,1237.75
T2580,1178,1227.02
T2580,1179,1237.71
T2580,1180,1216.94
T2580,1181,1225.55
T2580,1182,1212.0
T2580,1183,1192.27
T2580,1184,1182.56
T2580,1185,1190.28
T2580,1186,1189.4
T2580,1187,1191.86
T2580,1188,1191.67
T2580,1189,1204.08
T2580,1190,1214.89
T2580,1191,1219.97
T2580,1192,1214.36
T2580,1193,1220.3
T2580,1194,1215.0
T2580,1195,1213.48
T2580,1196,1230.04
T2580,1197,1241.93
T2580,1198,1232.68
T2580,1199,1237.39
T2580,1200,1237.59
T2580,1201,1236.64
T2580,1202,1232.84
T2580,1203,1232.06
T2580,1204,1224.47
T2580,1205,1215.63
T2580,1206,1215.09
T2580,1207,1204.12
T2580,1208,1210.31
T2580,1209,1214.24
T2580,1210,1213.13
T2580,1211,1215.44
T2580,1212,1232.05
T2580,1213,1223.99
T2580,1214,1239.6
T2580,1215,1242.02
T2580,1216,1237.89
T2580,1217,1230.19
T2580,1218,1243.07
T2580,1219,1236.04
T2580,1220,1235.89
T2580,1221,1231.69
T2580,1222,1232.52
T2580,1223,1244.84
T2580,1224,1238.84
T2580,1225,1239.58
T2580,1226,1244.08
T2580,1227,1242.58
T2580,1228,1256.04
T2580,1229,1263.42
T2580,1230,1265.28
T2580,1231,1260.89
T2580,1232,1259.87
T2580,1233,1256.35
T2580,1234,1259.33
T2580,1235,1254.13
T2580,1236,1263.97
T2580,1237,1253.92
T2580,1238,1261.42
T2580,1239,1256.88
T2580,1240,1259.16
T2580,1241,1270.89
T2580,1242,1273.59
T2580,1243,1266.79
T2580,1244,1273.46
T2580,1245,1269.72
T2580,1246,1267.22
T2580,1247,1269.58
T2580,1248,1266.69
T2580,1249,1263.8
T2580,1250,1269.92
T2580,1251,1271.86
T2663,640,12563.5
T2663,641,12491.2
T2663,642,12495.6
T2663,643,12747.0
T2663,644,12834.1
T2663,645,12804.0
T2663,646,13007.5
T2663,647,13013.4
T2663,648,13035.8
T2663,649,12746.8
T2663,650,12665.7
T2663,651,12525.3
T2663,652,12516.6
T2663,653,12322.4
T2663,654,12416.6
T2663,655,12536.8
T2663,656,12706.6
T2663,657,12613.9
T2663,658,12726.2
T2663,659,12682.4
T2663,660,12778.5
T2663,661,12665.5
T2663,662,12594.8
T2663,663,12769.1
T2663,664,12696.5
T2663,665,12495.5
T2663,666,12503.6
T2663,667,12573.2
T2663,668,12671.6
T2663,669,12717.9
T2663,670,12692.4
T2663,671,12355.0
T2663,672,12044.6
T2663,673,11387.2
T2663,674,11308.9
T2663,675,11656.0
T2663,676,12121.7
T2663,677,12093.0
T2663,678,12070.9
T2663,679,11711.0
T2663,680,11904.1
T2663,681,12161.4
T2663,682,11945.6
T2663,683,11896.8
T2663,684,12109.6
T2663,685,12006.7
T2663,686,11930.6
T2663,687,11868.2
T2663,688,11820.3
T2663,689,11993.3
T2663,690,11963.2
T2663,691,11838.4
T2663,692,11672.4
T2663,693,11893.3
T2663,694,11829.0
T2663,695,11757.3
T2663,696,11588.0
T2663,697,11753.6
T2663,698,11539.5
T2663,699,11513.7
T2663,700,11679.9
T2663,701,11564.2
T2663,702,11530.6
T2663,703,11901.6
T2663,704,11817.3
T2663,705,11954.7
T2663,706,12008.1
T2663,707,11867.6
T2663,708,11894.1
T2663,709,11880.8
T2663,710,11774.7
T2663,711,11984.2
T2663,712,12050.9
T2663,713,12102.3
T2663,714,12165.8
T2663,715,12073.1
T2663,716,12513.0
T2663,717,12673.5
T2663,718,12667.5
T2663,719,12526.5
T2663,720,12641.8
T2663,721,12733.0
T2663,722,12676.2
T2663,723,12729.1
T2663,724,12773.2
T2663,725,12804.8
T2663,726,12770.8
T2663,727,12821.8
T2663,728,12703.5
T2663,729,12709.8
T2663,730,12708.4
T2663,731,12568.3
T2663,732,12448.1
T2663,733,12711.4
T2663,734,12825.4
T2663,735,12914.9
T2663,736,12869.8
T2663,737,12900.8
T2663,738,12879.5
T2663,739,12864.5
T2663,740,12883.5
T2663,741,12867.0
T2663,742,12949.9
T2663,743,13020.8
T2663,744,13026.5
T2663,745,12933.9
T2663,746,12463.6
T2663,747,12720.1
T2663,748,12815.3
T2663,749,12678.7
T2663,750,12467.1
T2663,751,12505.5
T2663,752,12230.7
T2663,753,12317.0
T2663,754,12520.5
T2663,755,12739.5
T2663,756,12697.2
T2663,757,12544.5
T2663,758,12585.7
T2663,759,12646.0
T2663,760,12925.7
T2663,761,12781.3
T2663,762,12781.3
T2663,763,12779.8
T2663,764,12953.6
T2663,765,12831.2
T2663,766,12761.7
T2663,767,12761.7
T2663,768,12758.2
T2663,769,12991.3
T2663,770,12883.3
T2663,771,12610.7
T2663,772,12465.6
T2663,773,12617.7
T2663,774,12605.7
T2663,775,12401.9
T2663,776,12616.9
T2663,777,12307.0
T2663,778,12387.5
T2663,779,12490.0
T2663,780,12287.8
T2663,781,12634.9
T2663,782,12971.0
T2663,783,12908.0
T2663,784,13159.1
T2663,785,13186.3
T2663,786,13115.8
T2663,787,13511.3
T2663,788,13535.8
T2663,789,13362.5
T2663,790,13385.2
T2663,791,13245.1
T2663,792,13316.6
T2663,793,13203.6
T2663,794,12888.9
T2663,795,12975.3
T2663,796,12747.3
T2663,797,13021.5
T2663,798,13141.7
T2663,799,13219.5
T2663,800,13292.3
T2663,801,13466.3
T2663,802,13342.9
T2663,803,13549.7
T2663,804,13492.1
T2663,805,13612.3
T2663,806,13700.6
T2663,807,13788.5
T2663,808,13827.8
T2663,809,14026.7
T2663,810,14207.4
T2663,811,14108.7
T2663,812,13988.1
T2663,813,14113.4
T2663,814,14021.3
T2663,815,14050.3
T2663,816,13912.6
T2663,817,13958.5
T2663,818,14010.0
T2663,819,14018.0
T2663,820,14187.6
T2663,821,14011.2
T2663,822,13909.0
T2663,823,14017.3
T2663,824,13988.6
T2663,825,13977.2
T2663,826,14121.7
T2663,827,14121.7
T2663,828,14080.0
T2663,829,14297.8
T2663,830,14101.6
T2663,831,14023.1
T2663,832,14076.3
T2663,833,14116.0
T2663,834,14015.1
T2663,835,14018.3
T2663,836,13821.4
T2663,837,13814.1
T2663,838,13687.4
T2663,839,13868.0
T2663,840,13873.2
T2663,841,13930.4
T2663,842,13906.6
T2663,843,13940.3
T2663,844,13985.5
T2663,845,13983.1
T2663,846,13688.3
T2663,847,13849.9
T2663,848,13851.0
T2663,849,13755.8
T2663,850,13983.5
T2663,851,13895.6
T2663,852,13719.1
T2663,853,13758.7
T2663,854,13607.5
T2663,855,13646.8
T2663,856,13680.3
T2663,857,13732.2
T2663,858,13725.0
T2663,859,13890.7
T2663,860,13783.4
T2663,861,13904.3
T2663,862,13890.8
T2663,863,13914.8
T2663,864,13824.4
T2663,865,13741.0
T2663,866,13729.8
T2663,867,13749.9
T2663,868,13683.9
T2663,869,13841.7
T2663,870,13910.8
T2663,871,13948.4
T2663,872,14085.6
T2663,873,14077.3
T2663,874,14142.2
T2663,875,13959.5
T2663,876,14053.3
T2663,877,13915.6
T2663,878,13876.1
T2663,879,14092.2
T2663,880,14033.5
T2663,881,14174.1
T2663,882,14279.7
T2663,883,14219.6
T2663,884,14408.1
T2663,885,14350.5
T2663,886,14572.4
T2663,887,14522.9
T2663,888,14452.6
T2663,889,14642.9
T2663,890,14648.2
T2663,891,14765.5
T2663,892,14887.0
T2663,893,15126.3
T2663,894,15096.6
T2663,895,15202.9
T2663,896,15411.3
T2663,897,15478.4
T2663,898,15478.4
T2663,899,15512.4
T2663,900,15640.1
T2663,901,15433.4
T2663,902,15628.0
T2663,903,15614.5
T2663,904,15548.8
T2663,905,15611.5
T2663,906,15642.1
T2663,907,15713.7
T2663,908,15701.7
T2663,909,15714.1
T2663,910,15710.2
T2663,911,15674.7
T2663,912,15909.3
T2663,913,15874.6
T2663,914,15659.3
T2663,915,15735.6
T2663,916,15514.5
T2663,917,15578.5
T2663,918,15467.4
T2663,919,15295.3
T2663,920,15351.5
T2663,921,15402.0
T2663,922,15473.5
T2663,923,15438.7
T2663,924,15428.5
T2663,925,15391.6
T2663,926,15401.2
T2663,927,15349.5
T2663,928,15279.1
T2663,929,14903.6
T2663,930,14898.9
T2663,931,14739.9
T2663,932,14616.7
T2663,933,14617.3
T2663,934,14633.0
T2663,935,14710.2
T2663,936,14726.8
T2663,937,14583.4
T2663,938,14836.2
T2663,939,14805.7
T2663,940,14814.6
T2663,941,14780.1
T2663,942,14892.2
T2663,943,14921.9
T2663,944,14919.1
T2663,945,14927.1
T2663,946,14860.8
T2663,947,14444.7
T2663,948,14689.4
T2663,949,14374.5
T2663,950,14357.4
T2663,951,14534.6
T2663,952,14558.3
T2663,953,14463.4
T2663,954,14447.3
T2663,955,14665.9
T2663,956,14726.3
T2663,957,14773.8
T2663,958,14636.2
T2663,959,14801.1
T2663,960,14694.1
T2663,961,14638.9
T2663,962,14581.5
T2663,963,14619.0
T2663,964,14487.5
T2663,965,14328.6
T2663,966,14352.7
T2663,967,14258.3
T2663,968,14359.3
T2663,969,14446.3
T2663,970,14595.5
T2663,971,14577.1
T2663,972,14605.8
T2663,973,14635.6
T2663,974,14701.0
