series_id,date,total_bulk_and_bagged_units,average_sales_price,plu_4046_units,plu_4225_units,plu_4770_units,small_bagged_units,large_bagged_units,xlarge_bagged_units,is_organic
Chicago_conventional,2017-05-28,781.086,1.63,62.151,538.9,103.859,69.118,1.928,5.131,0
Chicago_conventional,2017-06-04,776.195,1.64,79.878,493.632,132.271,61.829,2.441,6.144,0
Chicago_conventional,2017-06-11,807.37,1.6,87.527,514.71,122.729,76.118,1.456,4.83,0
Chicago_conventional,2017-06-18,862.383,1.53,68.578,549.16,138.494,103.151,0.528,2.472,0
Chicago_conventional,2017-06-25,868.771,1.44,132.426,473.567,139.914,119.02,0.764,3.079,0
Chicago_conventional,2017-07-02,943.746,1.45,128.743,534.893,149.582,128.739,0.327,1.462,0
Chicago_conventional,2017-07-09,880.107,1.54,82.89,504.038,168.507,122.062,0.658,1.952,0
Chicago_conventional,2017-07-16,801.888,1.54,91.095,486.178,129.762,84.928,5.91,4.014,0
Chicago_conventional,2017-07-23,752.799,1.59,79.551,459.859,127.441,73.112,7.949,4.887,0
Chicago_conventional,2017-07-30,735.266,1.62,76.111,447.892,134.637,66.466,7.716,2.443,0
Chicago_conventional,2017-08-06,692.141,1.72,68.696,401.42,136.885,71.189,8.973,4.977,0
Chicago_conventional,2017-08-13,640.354,1.89,64.034,355.733,135.485,72.282,8.347,4.473,0
Chicago_conventional,2017-08-20,674.811,1.88,91.478,349.704,140.354,79.635,9.073,4.567,0
Chicago_conventional,2017-08-27,624.618,1.93,87.298,336.708,115.571,74.671,8.187,2.183,0
Chicago_conventional,2017-09-03,614.46,2.0,65.247,343.566,114.88,79.319,7.989,3.46,0
Chicago_conventional,2017-09-10,590.59,2.02,65.245,318.096,114.859,82.437,7.822,2.131,0
Chicago_conventional,2017-09-17,553.215,2.15,59.561,315.414,100.808,69.985,7.393,0.054,0
Chicago_conventional,2017-09-24,551.896,2.07,79.162,322.017,61.656,79.456,9.52,0.085,0
Chicago_organic,2016-08-14,27.655,2.09,0.084,26.189,0.0,1.382,0.0,0.0,1
Chicago_organic,2016-08-21,31.253,2.08,0.07,29.47,0.0,1.713,0.0,0.0,1
Chicago_organic,2016-08-28,27.637,2.09,0.699,25.426,0.0,1.512,0.0,0.0,1
Chicago_organic,2016-09-04,29.893,2.08,0.092,27.758,0.0,2.043,0.0,0.0,1
Chicago_organic,2016-09-11,30.146,2.07,0.093,27.851,0.0,2.202,0.0,0.0,1
Chicago_organic,2016-09-18,21.877,2.06,0.098,19.19,0.0,2.588,0.0,0.0,1
Chicago_organic,2016-09-25,26.731,2.05,0.094,24.273,0.0,2.363,0.0,0.0,1
Chicago_organic,2016-10-02,27.147,2.05,0.1,24.05,0.0,2.997,0.0,0.0,1
Chicago_organic,2016-10-09,26.995,2.04,0.079,23.404,0.0,3.512,0.0,0.0,1
Chicago_organic,2016-10-16,30.429,2.11,0.073,26.384,0.0,3.972,0.0,0.0,1
Chicago_organic,2016-10-23,28.741,2.2,0.084,25.376,0.0,3.276,0.004,0.0,1
Chicago_organic,2016-10-30,32.607,2.23,0.089,29.521,0.0,2.998,0.0,0.0,1
Chicago_organic,2016-11-06,28.819,2.24,0.039,24.967,0.0,3.813,0.0,0.0,1
Chicago_organic,2016-11-13,28.483,2.25,0.057,25.011,0.0,3.415,0.0,0.0,1
Chicago_organic,2016-11-20,24.925,2.3,0.05,22.005,0.0,2.869,0.0,0.0,1
Chicago_organic,2016-11-27,20.021,2.3,0.057,16.648,0.0,3.315,0.0,0.0,1
Chicago_organic,2016-12-04,35.157,1.71,0.087,31.941,0.0,3.128,0.0,0.0,1
Chicago_organic,2016-12-11,54.113,1.32,0.063,50.779,0.0,3.27,0.0,0.0,1
Chicago_organic,2016-12-18,40.116,1.34,0.059,37.133,0.0,2.923,0.0,0.0,1
Chicago_organic,2016-12-25,33.412,1.34,0.053,30.237,0.0,3.123,0.0,0.0,1
Chicago_organic,2017-01-01,36.916,1.34,0.037,34.077,0.0,2.803,0.0,0.0,1
Chicago_organic,2017-01-08,28.099,1.81,0.071,23.893,0.0,4.135,0.0,0.0,1
Chicago_organic,2017-01-15,38.542,1.85,0.078,34.378,0.0,4.086,0.0,0.0,1
Chicago_organic,2017-01-22,47.561,1.51,0.053,43.587,0.0,3.921,0.0,0.0,1
Chicago_organic,2017-01-29,44.735,1.51,0.087,40.555,0.0,4.089,0.004,0.0,1
Chicago_organic,2017-02-05,42.439,1.49,0.082,39.289,0.0,3.068,0.0,0.0,1
Chicago_organic,2017-02-12,35.87,1.53,0.049,32.793,0.0,3.029,0.0,0.0,1
Chicago_organic,2017-02-19,36.646,1.6,0.325,28.156,0.0,8.165,0.0,0.0,1
Chicago_organic,2017-02-26,46.602,1.69,0.799,37.769,0.0,8.03,0.004,0.0,1
Chicago_organic,2017-03-05,47.884,1.64,0.445,42.428,0.0,5.011,0.0,0.0,1
Chicago_organic,2017-03-12,33.185,1.93,0.262,29.577,0.0,3.346,0.0,0.0,1
Chicago_organic,2017-03-19,45.989,1.68,1.72,40.737,0.0,3.527,0.004,0.0,1
Chicago_organic,2017-03-26,48.33,1.67,1.252,43.428,0.0,3.645,0.004,0.0,1
Chicago_organic,2017-04-02,56.047,1.94,0.539,51.26,0.0,4.249,0.0,0.0,1
Chicago_organic,2017-04-09,57.025,1.95,0.299,53.04,0.0,3.686,0.0,0.0,1
Chicago_organic,2017-04-16,68.195,1.74,0.19,63.661,0.0,4.345,0.0,0.0,1
Chicago_organic,2017-04-23,50.575,1.67,0.144,46.354,0.0,4.072,0.004,0.0,1
Chicago_organic,2017-04-30,46.274,1.97,0.04,44.554,0.0,1.681,0.0,0.0,1
Chicago_organic,2017-05-07,42.799,1.95,0.043,39.979,0.0,2.777,0.0,0.0,1
Chicago_organic,2017-05-14,40.49,1.93,0.072,36.511,0.0,3.908,0.0,0.0,1
Chicago_organic,2017-05-21,44.592,1.94,0.035,40.715,0.0,3.842,0.0,0.0,1
Chicago_organic,2017-05-28,48.877,1.93,0.062,43.856,0.0,4.959,0.0,0.0,1
Chicago_organic,2017-06-04,46.994,1.94,0.042,43.897,0.0,3.051,0.004,0.0,1
Chicago_organic,2017-06-11,44.86,1.96,0.069,42.911,0.0,1.88,0.0,0.0,1
Chicago_organic,2017-06-18,36.016,1.98,0.048,34.824,0.0,1.144,0.0,0.0,1
Chicago_organic,2017-06-25,34.224,1.98,0.152,33.078,0.0,0.991,0.003,0.0,1
Chicago_organic,2017-07-02,34.696,1.98,0.089,33.042,0.0,1.566,0.0,0.0,1
Chicago_organic,2017-07-09,34.529,1.99,0.102,33.44,0.0,0.988,0.0,0.0,1
Chicago_organic,2017-07-16,43.701,1.83,0.084,35.396,0.0,8.192,0.0,0.0,1
Chicago_organic,2017-07-23,36.591,1.88,0.088,31.152,0.0,5.351,0.0,0.0,1
Chicago_organic,2017-07-30,39.043,1.9,0.094,31.701,0.0,7.249,0.0,0.0,1
Chicago_organic,2017-08-06,13.742,1.74,0.039,7.883,0.0,5.82,0.0,0.0,1
Chicago_organic,2017-08-13,17.452,1.69,0.065,6.95,0.0,10.433,0.003,0.0,1
Chicago_organic,2017-08-20,13.897,1.71,0.052,5.014,0.0,8.824,0.007,0.0,1
Chicago_organic,2017-08-27,26.53,2.11,0.092,18.594,0.0,7.845,0.0,0.0,1
Chicago_organic,2017-09-03,20.131,2.05,0.107,11.897,0.0,8.127,0.0,0.0,1
Chicago_organic,2017-09-10,26.481,1.96,0.246,17.924,0.0,8.312,0.0,0.0,1
Chicago_organic,2017-09-17,28.048,2.13,0.124,20.717,0.0,7.207,0.0,0.0,1
Chicago_organic,2017-09-24,33.347,1.92,0.111,25.9,0.0,7.331,0.004,0.0,1
CincinnatiDayton_conventional,2016-08-14,274.25,1.03,4.691,125.988,2.662,35.322,105.549,0.038,0
CincinnatiDayton_conventional,2016-08-21,256.195,1.07,3.838,118.303,1.922,28.706,102.39,1.035,0
CincinnatiDayton_conventional,2016-08-28,259.143,1.13,3.863,126.642,1.684,27.934,97.23,1.791,0
CincinnatiDayton_conventional,2016-09-04,252.059,1.12,3.79,117.6,2.099,25.361,102.794,0.415,0
CincinnatiDayton_conventional,2016-09-11,266.72,1.04,5.371,122.059,1.567,29.123,108.52,0.08,0
CincinnatiDayton_conventional,2016-09-18,288.857,0.96,6.195,112.907,1.335,30.496,137.924,0.0,0
CincinnatiDayton_conventional,2016-09-25,268.805,1.09,3.822,112.15,1.396,23.813,127.625,0.0,0
CincinnatiDayton_conventional,2016-10-02,280.396,1.03,3.206,105.493,1.381,22.841,147.472,0.003,0
CincinnatiDayton_conventional,2016-10-09,276.82,1.01,3.166,100.995,1.223,21.81,149.625,0.0,0
CincinnatiDayton_conventional,2016-10-16,246.802,1.07,6.798,89.325,1.275,32.353,117.051,0.0,0
CincinnatiDayton_conventional,2016-10-23,273.804,0.96,2.79,94.638,1.181,18.786,156.408,0.002,0
CincinnatiDayton_conventional,2016-10-30,241.671,1.02,2.126,89.381,0.841,11.631,137.692,0.0,0
CincinnatiDayton_conventional,2016-11-06,239.234,1.08,2.896,91.903,1.004,16.151,127.194,0.087,0
CincinnatiDayton_conventional,2016-11-13,249.073,1.07,2.998,92.084,0.9,23.98,129.104,0.006,0
CincinnatiDayton_conventional,2016-11-20,242.174,0.98,2.013,85.408,0.853,23.679,130.22,0.0,0
CincinnatiDayton_conventional,2016-11-27,183.176,1.09,1.811,75.977,0.69,19.93,84.702,0.065,0
CincinnatiDayton_conventional,2016-12-04,356.617,0.7,2.444,132.793,2.845,24.194,194.319,0.023,0
CincinnatiDayton_conventional,2016-12-11,268.166,0.77,2.475,101.664,0.754,21.945,141.291,0.039,0
CincinnatiDayton_conventional,2016-12-18,216.881,0.99,2.28,100.542,1.472,23.083,89.486,0.018,0
CincinnatiDayton_conventional,2016-12-25,276.388,0.82,2.169,102.227,0.97,26.985,144.037,0.0,0
CincinnatiDayton_conventional,2017-01-01,329.279,0.64,2.647,130.251,2.531,30.669,163.18,0.002,0
CincinnatiDayton_conventional,2017-01-08,285.027,0.82,4.147,126.967,0.991,33.746,118.613,0.563,0
CincinnatiDayton_conventional,2017-01-15,346.524,0.76,2.94,125.732,0.994,29.095,187.76,0.003,0
CincinnatiDayton_conventional,2017-01-22,380.429,0.69,3.186,142.025,2.545,34.562,198.095,0.017,0
CincinnatiDayton_conventional,2017-01-29,325.945,0.71,3.041,118.753,0.981,30.235,172.935,0.0,0
CincinnatiDayton_conventional,2017-02-05,411.451,0.65,3.229,181.551,3.017,35.158,188.488,0.007,0
CincinnatiDayton_conventional,2017-02-12,320.493,0.65,3.907,131.464,1.68,30.174,153.26,0.007,0
CincinnatiDayton_conventional,2017-02-19,303.146,0.7,2.624,93.503,1.011,23.086,182.919,0.004,0
CincinnatiDayton_conventional,2017-02-26,282.345,0.78,3.307,108.39,2.024,28.279,140.287,0.057,0
CincinnatiDayton_conventional,2017-03-05,272.988,0.78,2.74,82.627,1.108,20.143,166.331,0.039,0
CincinnatiDayton_conventional,2017-03-12,284.998,0.9,3.11,77.407,1.153,28.992,174.289,0.046,0
CincinnatiDayton_conventional,2017-03-19,263.838,0.95,2.059,71.214,1.251,33.908,155.347,0.058,0
CincinnatiDayton_conventional,2017-03-26,221.215,1.16,2.738,75.139,1.186,30.291,111.86,0.002,0
CincinnatiDayton_conventional,2017-04-02,290.57,1.01,7.283,72.866,1.092,33.461,175.82,0.047,0
CincinnatiDayton_conventional,2017-04-09,215.85,1.17,8.796,76.149,1.214,30.134,99.468,0.089,0
CincinnatiDayton_conventional,2017-04-16,261.398,1.06,7.866,77.04,1.301,36.25,138.925,0.016,0
CincinnatiDayton_conventional,2017-04-23,205.401,1.13,7.434,68.249,1.022,29.244,99.417,0.035,0
CincinnatiDayton_conventional,2017-04-30,242.717,1.1,11.134,89.608,1.158,30.878,109.897,0.043,0
CincinnatiDayton_conventional,2017-05-07,538.519,0.6,8.438,131.508,1.302,33.659,363.469,0.142,0
CincinnatiDayton_conventional,2017-05-14,313.989,0.76,8.787,87.347,0.932,25.076,191.736,0.111,0
CincinnatiDayton_conventional,2017-05-21,260.725,1.0,7.946,73.693,1.027,27.84,150.105,0.115,0
CincinnatiDayton_conventional,2017-05-28,303.443,0.96,10.452,76.777,1.28,34.31,180.476,0.149,0
CincinnatiDayton_conventional,2017-06-04,337.444,1.0,11.154,83.65,1.326,32.81,208.326,0.179,0
CincinnatiDayton_conventional,2017-06-11,365.009,0.87,7.487,85.499,1.349,24.202,245.216,1.256,0
CincinnatiDayton_conventional,2017-06-18,281.486,1.09,4.453,110.402,2.144,33.465,130.292,0.731,0
CincinnatiDayton_conventional,2017-06-25,337.212,0.8,4.29,100.91,1.021,28.718,201.501,0.772,0
CincinnatiDayton_conventional,2017-07-02,336.087,0.79,3.711,101.206,1.278,35.26,193.552,1.079,0
CincinnatiDayton_conventional,2017-07-09,255.254,1.09,3.261,95.015,1.259,38.543,116.564,0.612,0
CincinnatiDayton_conventional,2017-07-16,218.147,1.5,3.86,91.781,1.529,16.211,104.181,0.585,0
CincinnatiDayton_conventional,2017-07-23,215.668,1.47,4.245,85.749,1.096,14.923,109.213,0.443,0
CincinnatiDayton_conventional,2017-07-30,213.593,1.48,3.802,82.404,0.856,16.005,109.832,0.695,0
CincinnatiDayton_conventional,2017-08-06,236.485,1.46,4.311,88.272,1.301,23.0,119.014,0.586,0
CincinnatiDayton_conventional,2017-08-13,261.154,1.34,4.61,92.313,1.103,21.883,140.668,0.577,0
CincinnatiDayton_conventional,2017-08-20,307.618,1.15,4.339,107.64,0.884,21.955,172.119,0.68,0
CincinnatiDayton_conventional,2017-08-27,253.877,1.31,4.2,88.697,0.646,21.251,138.455,0.628,0
CincinnatiDayton_conventional,2017-09-03,212.628,1.72,4.651,73.802,0.817,28.78,104.144,0.433,0
CincinnatiDayton_conventional,2017-09-10,210.181,1.75,4.526,74.603,0.669,28.41,101.681,0.293,0
CincinnatiDayton_conventional,2017-09-17,184.435,1.79,4.223,69.168,0.711,25.99,84.078,0.264,0
CincinnatiDayton_conventional,2017-09-24,182.715,1.79,4.56,68.228,0.614,22.412,86.694,0.207,0
CincinnatiDayton_organic,2016-08-14,17.064,1.3,0.581,8.37,0.0,0.603,7.51,0.0,1
CincinnatiDayton_organic,2016-08-21,18.7,1.13,0.453,7.153,0.0,1.047,10.048,0.0,1
CincinnatiDayton_organic,2016-08-28,34.719,0.77,0.637,7.566,0.0,0.569,25.946,0.0,1
CincinnatiDayton_organic,2016-09-04,22.075,1.34,0.536,10.564,0.0,0.764,10.21,0.0,1
CincinnatiDayton_organic,2016-09-11,21.71,1.13,0.531,9.472,0.0,0.876,10.832,0.0,1
CincinnatiDayton_organic,2016-09-18,15.777,1.32,0.578,8.538,0.0,0.737,5.924,0.0,1
CincinnatiDayton_organic,2016-09-25,16.032,1.35,0.469,7.139,0.0,0.782,7.643,0.0,1
CincinnatiDayton_organic,2016-10-02,14.976,1.44,0.459,8.071,0.0,0.507,5.939,0.0,1
CincinnatiDayton_organic,2016-10-09,15.219,1.51,0.563,9.696,0.0,0.625,4.334,0.0,1
CincinnatiDayton_organic,2016-10-16,16.207,1.23,0.661,6.584,0.0,1.831,7.132,0.0,1
CincinnatiDayton_organic,2016-10-23,17.064,1.2,0.489,7.531,0.0,0.63,8.415,0.0,1
CincinnatiDayton_organic,2016-10-30,15.524,1.52,0.454,10.104,0.0,0.263,4.703,0.0,1
CincinnatiDayton_organic,2016-11-06,27.345,0.9,0.391,8.583,0.0,0.673,17.699,0.0,1
CincinnatiDayton_organic,2016-11-13,9.516,1.52,0.366,6.058,0.0,0.252,2.839,0.0,1
CincinnatiDayton_organic,2016-11-20,15.57,0.96,0.334,5.458,0.0,0.306,9.472,0.0,1
CincinnatiDayton_organic,2016-11-27,17.343,0.79,0.198,4.477,0.0,0.507,12.161,0.0,1
CincinnatiDayton_organic,2016-12-04,15.659,1.07,0.27,5.926,0.0,0.202,9.262,0.0,1
CincinnatiDayton_organic,2016-12-11,27.489,0.64,0.269,4.744,0.0,0.698,21.778,0.0,1
CincinnatiDayton_organic,2016-12-18,17.921,0.82,0.216,4.931,0.0,0.346,12.427,0.0,1
CincinnatiDayton_organic,2016-12-25,6.592,1.73,0.235,5.063,0.0,0.504,0.79,0.0,1
CincinnatiDayton_organic,2017-01-01,10.798,1.23,0.352,8.558,0.0,0.293,1.595,0.0,1
CincinnatiDayton_organic,2017-01-08,12.346,1.07,0.323,6.802,0.0,0.654,4.566,0.0,1
CincinnatiDayton_organic,2017-01-15,6.35,1.88,0.364,5.229,0.0,0.716,0.04,0.0,1
CincinnatiDayton_organic,2017-01-22,7.21,1.58,0.236,4.884,0.0,0.695,1.395,0.0,1
CincinnatiDayton_organic,2017-01-29,15.828,0.8,0.241,4.264,0.0,0.446,10.877,0.0,1
CincinnatiDayton_organic,2017-02-05,25.068,0.57,0.198,4.655,0.0,0.458,19.756,0.0,1
CincinnatiDayton_organic,2017-02-12,26.706,0.64,0.287,6.528,0.0,0.487,19.404,0.0,1
CincinnatiDayton_organic,2017-02-19,41.988,0.51,0.225,5.734,0.0,0.474,35.554,0.0,1
CincinnatiDayton_organic,2017-02-26,44.024,0.49,0.253,4.473,0.0,0.6,38.699,0.0,1
CincinnatiDayton_organic,2017-03-05,64.057,0.44,0.224,4.749,0.0,0.639,58.446,0.0,1
CincinnatiDayton_organic,2017-03-12,29.68,0.64,0.326,5.3,0.0,0.687,23.367,0.0,1
CincinnatiDayton_organic,2017-03-19,9.218,1.68,0.303,6.026,0.0,1.116,1.772,0.0,1
CincinnatiDayton_organic,2017-03-26,24.05,1.04,0.245,4.884,0.0,0.958,17.963,0.0,1
CincinnatiDayton_organic,2017-04-02,25.025,0.83,0.303,4.768,0.0,0.996,18.958,0.0,1
CincinnatiDayton_organic,2017-04-09,24.184,0.86,0.252,4.494,0.0,1.004,18.434,0.0,1
CincinnatiDayton_organic,2017-04-16,19.269,0.98,0.29,4.39,0.0,1.116,13.473,0.0,1
CincinnatiDayton_organic,2017-04-23,8.616,1.92,0.195,4.323,0.0,1.159,2.939,0.0,1
CincinnatiDayton_organic,2017-04-30,13.924,1.66,0.243,4.877,0.0,0.882,7.921,0.0,1
CincinnatiDayton_organic,2017-05-07,19.989,1.48,0.287,7.275,0.0,0.925,11.502,0.0,1
CincinnatiDayton_organic,2017-05-14,22.297,1.41,0.24,5.967,0.0,0.802,15.288,0.0,1
CincinnatiDayton_organic,2017-05-21,14.138,1.66,0.257,5.82,0.0,1.103,6.958,0.0,1
CincinnatiDayton_organic,2017-05-28,12.161,1.78,0.326,4.913,0.0,0.976,5.947,0.0,1
CincinnatiDayton_organic,2017-06-04,12.883,1.65,0.307,4.9,0.0,0.829,6.847,0.0,1
CincinnatiDayton_organic,2017-06-11,42.521,0.77,0.298,5.883,0.0,0.496,35.845,0.0,1
CincinnatiDayton_organic,2017-06-18,18.17,1.55,0.343,8.331,0.0,0.182,9.313,0.0,1
CincinnatiDayton_organic,2017-06-25,18.586,1.46,0.236,4.991,0.0,0.467,12.893,0.0,1
CincinnatiDayton_organic,2017-07-02,27.471,1.28,0.201,4.917,0.0,0.718,21.634,0.0,1
CincinnatiDayton_organic,2017-07-09,21.313,1.29,0.172,4.678,0.0,0.251,16.212,0.0,1
CincinnatiDayton_organic,2017-07-16,22.784,1.82,0.202,5.849,0.0,2.067,14.44,0.0,1
CincinnatiDayton_organic,2017-07-23,26.748,1.82,0.365,11.735,0.0,1.648,12.896,0.0,1
CincinnatiDayton_organic,2017-07-30,14.874,1.85,0.286,6.566,0.0,2.279,5.604,0.0,1
CincinnatiDayton_organic,2017-08-06,10.853,2.06,0.221,4.753,0.0,3.808,2.001,0.0,1
CincinnatiDayton_organic,2017-08-13,7.797,1.97,0.219,4.076,0.0,2.702,0.731,0.0,1
CincinnatiDayton_organic,2017-08-20,8.699,1.92,0.249,3.688,0.0,1.706,2.999,0.0,1
CincinnatiDayton_organic,2017-08-27,11.995,1.95,0.27,3.292,0.0,2.503,5.886,0.0,1
CincinnatiDayton_organic,2017-09-03,13.963,2.17,0.341,3.27,0.0,2.22,8.131,0.0,1
CincinnatiDayton_organic,2017-09-10,9.884,2.15,0.314,4.231,0.0,2.167,3.172,0.0,1
CincinnatiDayton_organic,2017-09-17,11.957,2.14,0.295,3.983,0.0,2.518,5.162,0.0,1
CincinnatiDayton_organic,2017-09-24,16.058,2.2,0.351,3.639,0.0,2.049,10.02,0.0,1
Columbus_conventional,2016-08-14,166.463,1.17,71.827,34.065,3.157,53.549,3.865,0.0,0
Columbus_conventional,2016-08-21,154.117,1.2,69.616,33.285,2.842,42.941,4.123,1.31,0
Columbus_conventional,2016-08-28,168.758,1.07,71.113,34.42,2.593,57.07,1.842,1.72,0
Columbus_conventional,2016-09-04,161.362,1.06,73.012,29.162,2.616,55.935,0.466,0.171,0
Columbus_conventional,2016-09-11,177.299,1.06,89.424,25.413,2.345,58.343,1.755,0.02,0
Columbus_conventional,2016-09-18,167.438,1.07,85.332,26.635,2.505,51.334,1.632,0.0,0
Columbus_conventional,2016-09-25,151.979,1.14,70.129,37.334,2.426,41.378,0.712,0.0,0
Columbus_conventional,2016-10-02,123.3,1.3,54.053,25.748,2.077,36.953,4.47,0.0,0
Columbus_conventional,2016-10-09,120.833,1.33,55.586,23.319,1.901,36.597,3.43,0.0,0
Columbus_conventional,2016-10-16,123.389,1.31,53.964,22.128,1.875,43.151,2.271,0.0,0
Columbus_conventional,2016-10-23,156.831,1.11,84.697,21.559,1.763,46.731,2.081,0.0,0
Columbus_conventional,2016-10-30,138.566,1.1,75.422,16.017,1.374,43.903,1.85,0.0,0
Columbus_conventional,2016-11-06,114.208,1.41,55.231,23.397,1.604,32.557,1.42,0.0,0
Columbus_conventional,2016-11-13,116.815,1.38,52.996,26.129,1.46,34.146,2.082,0.0,0
Columbus_conventional,2016-11-20,117.299,1.33,50.017,21.271,1.336,43.074,1.602,0.0,0
Columbus_conventional,2016-11-27,134.306,1.1,58.518,19.134,1.296,53.685,1.671,0.001,0
Columbus_conventional,2016-12-04,237.639,0.84,108.398,42.478,5.532,76.008,5.159,0.065,0
Columbus_conventional,2016-12-11,144.355,0.98,79.159,19.836,1.302,41.891,2.155,0.012,0
Columbus_conventional,2016-12-18,131.322,1.06,55.605,31.791,2.523,38.839,2.461,0.103,0
Columbus_conventional,2016-12-25,136.733,1.07,54.284,24.335,1.538,55.084,1.459,0.033,0
Columbus_conventional,2017-01-01,218.882,0.83,87.684,50.244,4.324,73.433,3.197,0.0,0
Columbus_conventional,2017-01-08,226.22,0.86,105.023,34.667,1.761,81.563,3.206,0.0,0
Columbus_conventional,2017-01-15,200.226,0.97,90.932,32.602,1.594,65.836,9.154,0.108,0
Columbus_conventional,2017-01-22,197.073,0.91,75.92,47.945,3.812,65.667,3.727,0.001,0
Columbus_conventional,2017-01-29,163.085,1.06,66.807,32.338,1.335,54.599,8.001,0.004,0
Columbus_conventional,2017-02-05,323.031,0.69,140.454,60.09,4.27,114.404,3.809,0.003,0
Columbus_conventional,2017-02-12,226.525,0.78,100.274,43.261,1.989,76.106,4.894,0.001,0
Columbus_conventional,2017-02-19,159.055,1.07,60.793,31.711,2.015,62.128,2.407,0.0,0
Columbus_conventional,2017-02-26,186.429,1.04,63.979,49.175,3.874,66.798,2.588,0.016,0
Columbus_conventional,2017-03-05,166.17,1.14,74.97,29.78,1.538,54.734,5.135,0.013,0
Columbus_conventional,2017-03-12,140.126,1.29,62.329,32.44,1.275,40.702,3.272,0.109,0
Columbus_conventional,2017-03-19,136.371,1.3,64.866,24.225,1.373,43.921,1.946,0.04,0
Columbus_conventional,2017-03-26,153.513,1.26,68.172,23.491,1.511,57.573,2.766,0.0,0
Columbus_conventional,2017-04-02,174.976,1.23,75.025,25.021,1.683,70.29,2.942,0.015,0
Columbus_conventional,2017-04-09,225.844,1.07,107.031,23.208,1.697,91.577,2.306,0.024,0
Columbus_conventional,2017-04-16,242.721,0.99,97.053,23.007,1.563,118.412,2.68,0.006,0
Columbus_conventional,2017-04-23,166.919,1.26,70.225,19.86,1.525,72.832,2.452,0.025,0
Columbus_conventional,2017-04-30,199.643,1.18,87.27,27.191,1.85,75.47,7.759,0.104,0
Columbus_conventional,2017-05-07,276.422,0.93,126.893,33.866,2.806,104.277,8.432,0.148,0
Columbus_conventional,2017-05-14,210.349,0.99,91.333,15.547,1.392,94.035,7.985,0.058,0
Columbus_conventional,2017-05-21,180.284,1.16,84.952,22.123,1.876,62.963,8.171,0.198,0
Columbus_conventional,2017-05-28,182.566,1.24,81.187,20.819,1.809,56.75,21.93,0.07,0
Columbus_conventional,2017-06-04,196.391,1.1,82.888,20.624,1.781,85.697,5.342,0.059,0
Columbus_conventional,2017-06-11,181.254,0.98,82.014,22.619,1.338,71.041,3.179,1.063,0
Columbus_conventional,2017-06-18,304.248,0.81,115.493,35.647,2.236,135.611,14.772,0.489,0
Columbus_conventional,2017-06-25,243.936,0.86,100.496,26.548,1.16,98.172,17.016,0.543,0
Columbus_conventional,2017-07-02,276.442,0.85,109.297,29.875,1.475,119.449,15.486,0.86,0
Columbus_conventional,2017-07-09,240.071,0.95,94.17,28.459,1.949,92.651,22.634,0.208,0
Columbus_conventional,2017-07-16,150.749,1.36,61.745,28.472,2.046,49.409,7.883,1.195,0
Columbus_conventional,2017-07-23,137.783,1.39,62.107,20.699,1.069,48.16,5.228,0.521,0
Columbus_conventional,2017-07-30,170.792,1.22,87.045,20.908,1.145,52.484,8.794,0.417,0
Columbus_conventional,2017-08-06,194.759,1.21,82.089,24.63,1.149,78.41,7.852,0.628,0
Columbus_conventional,2017-08-13,151.39,1.52,59.729,19.182,1.136,62.534,8.29,0.52,0
Columbus_conventional,2017-08-20,211.28,1.23,93.231,20.982,0.989,88.137,7.448,0.493,0
Columbus_conventional,2017-08-27,176.231,1.26,86.236,19.788,1.022,62.542,6.049,0.593,0
Columbus_conventional,2017-09-03,127.613,1.62,53.868,21.627,1.053,44.365,6.307,0.394,0
